Date,Portfolio Value
2015-06-18,10160.556486859263
2015-06-19,10110.165728263733
2015-06-20,10117.034977313207
2015-06-21,10102.80543557706
2015-06-22,10136.64584919794
2015-06-23,10107.015426939199
2015-06-24,10065.845247977439
2015-06-25,10090.71496559428
2015-06-26,10099.371449637696
2015-06-27,10179.904281987649
2015-06-28,10158.355533316892
2015-06-29,10245.165174753445
2015-06-30,10309.282500469131
2015-07-01,10262.256560325503
2015-07-02,10228.691622243612
2015-07-03,10238.259628602442
2015-07-04,10284.903737814313
2015-07-05,10396.81645968585
2015-07-06,10367.849631616307
2015-07-07,10339.769267594846
2015-07-08,10384.851292717129
2015-07-09,10369.671946581342
2015-07-10,10520.873514595876
2015-07-11,10599.425362977467
2015-07-12,10767.35052053589
2015-07-13,10591.16840811379
2015-07-14,10548.6133824227
2015-07-15,10533.60665627406
2015-07-16,10463.274969661756
2015-07-17,10475.8419144578
2015-07-18,10434.306495298946
2015-07-19,10422.611954588
2015-07-20,10471.380341245753
2015-07-21,10442.775414802702
2015-07-22,10455.39671153793
2015-07-23,10444.738185341259
2015-07-24,10555.86017039511
2015-07-25,10559.667301890428
2015-07-26,10595.914499211147
2015-07-27,10604.437770654087
2015-07-28,10611.73451848979
2015-07-29,10567.781824566226
2015-07-30,10550.807658497322
2015-07-31,10522.89322352658
2015-08-01,10495.187877138216
2015-08-02,10504.392766267478
2015-08-03,10491.789217104228
2015-08-04,10528.054439302738
2015-08-05,10497.741031750891
2015-08-06,10467.70936690421
2015-08-07,10476.868777880274
2015-08-08,10307.964303438184
2015-08-09,10345.092778629989
2015-08-10,10339.33900809518
2015-08-11,10396.624864679667
2015-08-12,10356.641721617189
2015-08-13,10333.084553593206
2015-08-14,10349.962514197116
2015-08-15,10305.234058410286
2015-08-16,10271.38945518808
2015-08-17,10265.333898532459
2015-08-18,9717.17981783236
2015-08-19,9904.938314510631
2015-08-20,10011.950991916192
2015-08-21,9976.769912878772
2015-08-22,9948.545394553155
2015-08-23,9919.105583156259
2015-08-24,9679.491575770604
2015-08-25,9833.77266584092
2015-08-26,9893.668569765468
2015-08-27,9878.287831555255
2015-08-28,9974.26567994192
2015-08-29,9950.861429005974
2015-08-30,9936.103442850766
2015-08-31,9954.85871047189
2015-09-01,9926.83442601502
2015-09-02,9943.677902284882
2015-09-03,9913.249458989683
2015-09-04,9958.363624450742
2015-09-05,10026.737070887462
2015-09-06,10096.558890982276
2015-09-07,10096.660325756317
2015-09-08,10150.571217579609
2015-09-09,10073.36661552004
2015-09-10,10077.708979645011
2015-09-11,10100.385673106684
2015-09-12,10033.200869161134
2015-09-13,9968.882929848953
2015-09-14,9970.682843455965
2015-09-15,9966.046885186237
2015-09-16,9949.507279107249
2015-09-17,9959.310993031922
2015-09-18,10002.466891794305
2015-09-19,9982.259215331364
2015-09-20,9978.427819068145
2015-09-21,9922.154875645721
2015-09-22,9970.328311865818
2015-09-23,9965.66144676374
2015-09-24,10024.813759986628
2015-09-25,10033.381370949286
2015-09-26,10022.180597099708
2015-09-27,10000.12745934417
2015-09-28,10089.078707470704
2015-09-29,10054.877350399613
2015-09-30,10046.229792215663
2015-10-01,10066.560670596862
2015-10-02,10063.065275429657
2015-10-03,10082.489907454024
2015-10-04,10076.18691498756
2015-10-05,10104.326685807315
2015-10-06,10178.82588909264
2015-10-07,10138.65055386597
2015-10-08,10130.102045604506
2015-10-09,10150.808013170441
2015-10-10,10163.533150444913
2015-10-11,10189.839285686765
2015-10-12,10168.32816188407
2015-10-13,10219.673145893365
2015-10-14,10249.70011508963
2015-10-15,10277.62962860342
2015-10-16,10379.036870119044
2015-10-17,10470.29429774418
2015-10-18,10365.696343780764
2015-10-19,10386.344638530933
2015-10-20,10455.007928405303
2015-10-21,10419.011558591963
2015-10-22,10505.57289106302
2015-10-23,10532.914476593756
2015-10-24,10589.371326523195
2015-10-25,10611.32519376486
2015-10-26,10628.704013698733
2015-10-27,10718.850225391232
2015-10-28,10832.71938331771
2015-10-29,10928.868009304786
2015-10-30,11074.78663205809
2015-10-31,10933.49973329285
2015-11-01,11047.275430695612
2015-11-02,11404.816641653419
2015-11-03,11822.828512208329
2015-11-04,11902.658769085334
2015-11-05,11658.08274936313
2015-11-06,11543.937863093906
2015-11-07,11658.158347651892
2015-11-08,11534.706177402391
2015-11-09,11598.908987954645
2015-11-10,11194.082420550734
2015-11-11,10956.63993915722
2015-11-12,11206.381346638824
2015-11-13,11193.473387191563
2015-11-14,11157.979384792012
2015-11-15,11040.43425705931
2015-11-16,11138.09640251842
2015-11-17,11178.166742960777
2015-11-18,11173.51663388695
2015-11-19,11095.63610592598
2015-11-20,11057.558709596524
2015-11-21,11102.814421440855
2015-11-22,11080.754067476806
2015-11-23,11067.006469806225
2015-11-24,11039.327128456327
2015-11-25,11114.614970716308
2015-11-26,11340.459913954091
2015-11-27,11389.895233372865
2015-11-28,11383.796734285366
2015-11-29,11510.880566141164
2015-11-30,11565.381840612268
2015-12-01,11432.590637381827
2015-12-02,11403.334288586999
2015-12-03,11419.645446167118
2015-12-04,11438.208740421378
2015-12-05,11659.787289038799
2015-12-06,11658.373889262139
2015-12-07,11715.291854216339
2015-12-08,11882.401628864509
2015-12-09,11898.923210973342
2015-12-10,11881.880005085623
2015-12-11,12177.066574029368
2015-12-12,12041.277219034644
2015-12-13,12031.42156276831
2015-12-14,12113.335361233894
2015-12-15,12277.741261354218
2015-12-16,12197.765362181024
2015-12-17,12206.485712769463
2015-12-18,12263.37024594434
2015-12-19,12253.702839228183
2015-12-20,12108.463664566949
2015-12-21,12078.837953934612
2015-12-22,12063.702761841221
2015-12-23,12106.38417337193
2015-12-24,12198.52712987836
2015-12-25,12203.41860443875
2015-12-26,11922.398139703979
2015-12-27,11963.029332911636
2015-12-28,11958.931904224974
2015-12-29,12041.779126542735
2015-12-30,11991.253391641347
2015-12-31,12022.59464775503
2016-01-01,12053.259640132293
2016-01-02,12045.965655774244
2016-01-03,12018.068606372948
2016-01-04,12043.141072069637
2016-01-05,12033.934220998703
2016-01-06,12010.693635709911
2016-01-07,12246.300186614546
2016-01-08,12207.079959969973
2016-01-09,12161.796502315876
2016-01-10,12164.828322820329
2016-01-11,12168.31496509657
2016-01-12,12066.686403681713
2016-01-13,12040.206183427721
2016-01-14,12023.730824750059
2016-01-15,11497.357650790904
2016-01-16,11682.49592085325
2016-01-17,11639.552291707187
2016-01-18,11680.561373044038
2016-01-19,11619.917292578797
2016-01-20,11975.004747733361
2016-01-21,11884.738250589891
2016-01-22,11633.26401167224
2016-01-23,11678.532950715504
2016-01-24,11821.977607713014
2016-01-25,11715.51955086392
2016-01-26,11719.562042454778
2016-01-27,11746.249652033866
2016-01-28,11607.243644022714
2016-01-29,11599.527893563494
2016-01-30,11587.987493041397
2016-01-31,11498.163110317548
2016-02-01,11538.767731040973
2016-02-02,11552.24475576441
2016-02-03,11508.686484749498
2016-02-04,11698.884996010405
2016-02-05,11668.784582613709
2016-02-06,11569.665114116793
2016-02-07,11570.633788848865
2016-02-08,11539.267853651781
2016-02-09,11564.791573071436
2016-02-10,11620.346622576155
2016-02-11,11600.625599659594
2016-02-12,11646.18679786437
2016-02-13,11721.2848827142
2016-02-14,11873.22140885402
2016-02-15,11804.276116026842
2016-02-16,11875.031554673447
2016-02-17,11959.764013888891
2016-02-18,12017.22263029383
2016-02-19,12002.294370046478
2016-02-20,12154.7298606749
2016-02-21,12169.785067594075
2016-02-22,12160.207261729192
2016-02-23,12006.583088783067
2016-02-24,12044.301072517617
2016-02-25,12040.626892153683
2016-02-26,12108.642745019835
2016-02-27,12111.923779627146
2016-02-28,12120.641531685666
2016-02-29,12157.752210265178
2016-03-01,12134.970614113989
2016-03-02,12037.41324785823
2016-03-03,12016.927265193086
2016-03-04,11923.067226801251
2016-03-05,11832.212754706556
2016-03-06,11896.230857282133
2016-03-07,11956.894476927937
2016-03-08,11953.624470438426
2016-03-09,11961.944016545951
2016-03-10,11983.220931202755
2016-03-11,12025.933443178046
2016-03-12,11931.626478893755
2016-03-13,11954.495938461512
2016-03-14,11976.728094150181
2016-03-15,11980.400668545368
2016-03-16,11982.096428665092
2016-03-17,12015.918136950797
2016-03-18,11912.176845121314
2016-03-19,11920.571300881742
2016-03-20,11951.591616880638
2016-03-21,11947.394389000425
2016-03-22,11992.196079730533
2016-03-23,11991.74633589841
2016-03-24,11976.316091059214
2016-03-25,11983.6518046643
2016-03-26,11990.84713414887
2016-03-27,12073.480486912638
2016-03-28,12049.739559321795
2016-03-29,11978.181698809882
2016-03-30,11962.571765012613
2016-03-31,11980.137669331467
2016-04-01,11991.441105281208
2016-04-02,12018.189422501395
2016-04-03,12018.474131104538
2016-04-04,12023.432712534259
2016-04-05,12047.17841884631
2016-04-06,12041.512829733787
2016-04-07,12035.440323092022
2016-04-08,12013.877118055536
2016-04-09,12005.435520974817
2016-04-10,12024.8116998025
2016-04-11,12033.082465500338
2016-04-12,12057.44461366051
2016-04-13,12044.341132507427
2016-04-14,12049.223677444657
2016-04-15,12097.61218023823
2016-04-16,12105.265406965867
2016-04-17,12077.277640840626
2016-04-18,12087.686786709299
2016-04-19,12147.493301792381
2016-04-20,12197.81796377045
2016-04-21,12265.907007327462
2016-04-22,12234.971082670596
2016-04-23,12272.714735963335
2016-04-24,12340.72992645558
2016-04-25,12364.097449391515
2016-04-26,12401.670740716934
2016-04-27,12230.943254480606
2016-04-28,12265.091458828467
2016-04-29,12313.155090189459
2016-04-30,12259.618607039105
2016-05-01,12287.428840262168
2016-05-02,12231.089234149833
2016-05-03,12275.145963395338
2016-05-04,12247.14031697167
2016-05-05,12256.944858167337
2016-05-06,12347.849695210089
2016-05-07,12339.507531922243
2016-05-08,12339.60036392952
2016-05-09,12354.577733530949
2016-05-10,12280.364094736875
2016-05-11,12294.410158523628
2016-05-12,12310.02700365121
2016-05-13,12316.95439023144
2016-05-14,12316.961873483324
2016-05-15,12331.498324120119
2016-05-16,12305.406329464302
2016-05-17,12302.49440907484
2016-05-18,12308.900540391009
2016-05-19,12187.030638720193
2016-05-20,12217.383176065985
2016-05-21,12221.408576126585
2016-05-22,12190.259267520225
2016-05-23,12230.153399511757
2016-05-24,12245.58123359911
2016-05-25,12276.837654821547
2016-05-26,12309.536740941536
2016-05-27,12483.010076459737
2016-05-28,12971.776612571197
2016-05-29,12939.216330218618
2016-05-30,13003.829875565702
2016-05-31,12983.057747611894
2016-06-01,13028.98272763035
2016-06-02,13037.625674238807
2016-06-03,13291.571446780345
2016-06-04,13320.020103942003
2016-06-05,13337.95642569429
2016-06-06,13421.295731816595
2016-06-07,13351.44694064938
2016-06-08,13390.493141187064
2016-06-09,13336.775092503492
2016-06-10,13358.30489045009
2016-06-11,13580.102527594023
2016-06-12,14080.88109329457
2016-06-13,14317.985093433981
2016-06-14,14178.172404149589
2016-06-15,14243.712763713516
2016-06-16,14766.864694610256
2016-06-17,14641.427372812423
2016-06-18,14693.658573306442
2016-06-19,14747.035198303112
2016-06-20,14561.274179800792
2016-06-21,14072.522183059606
2016-06-22,13588.918828270032
2016-06-23,13779.937092081145
2016-06-24,14063.246075649542
2016-06-25,14062.03922340203
2016-06-26,13816.891711352253
2016-06-27,13994.520359572634
2016-06-28,13937.792445433466
2016-06-29,13889.0387949658
2016-06-30,14118.35536825841
2016-07-01,14138.642956265234
2016-07-02,14326.541984066305
2016-07-03,14017.755613055004
2016-07-04,14189.144952325863
2016-07-05,14099.775534766879
2016-07-06,14145.738862493068
2016-07-07,13893.646091514038
2016-07-08,14071.637967109884
2016-07-09,13964.936159384553
2016-07-10,13953.966106794902
2016-07-11,13942.30391356122
2016-07-12,14058.117790527049
2016-07-13,13988.987419067565
2016-07-14,14013.73793329482
2016-07-15,14049.232110699139
2016-07-16,14032.174233387983
2016-07-17,14160.328634895823
2016-07-18,14116.771897764447
2016-07-19,14115.129277282555
2016-07-20,14066.401241040294
2016-07-21,14061.833388976402
2016-07-22,13964.139934011142
2016-07-23,13997.650220401873
2016-07-24,14037.37019793285
2016-07-25,13987.534348728495
2016-07-26,13971.49790978542
2016-07-27,13989.3023517342
2016-07-28,13994.0376206748
2016-07-29,14007.606133928728
2016-07-30,13994.12098510566
2016-07-31,13783.587288747105
2016-08-01,13655.953382915959
2016-08-02,13239.063598363808
2016-08-03,13376.205766511765
2016-08-04,13464.799624295165
2016-08-05,13440.187885679845
2016-08-06,13538.758496089435
2016-08-07,13577.529203527933
2016-08-08,13564.370585805376
2016-08-09,13538.206026457552
2016-08-10,13572.808026590243
2016-08-11,13548.814806079416
2016-08-12,13536.259528947108
2016-08-13,13520.406251745404
2016-08-14,13398.83287735036
2016-08-15,13372.828848818655
2016-08-16,13454.862059535597
2016-08-17,13420.895309788408
2016-08-18,13429.758869069887
2016-08-19,13440.311683820075
2016-08-20,13489.110106400942
2016-08-21,13485.980982786423
2016-08-22,13529.776440391517
2016-08-23,13502.92802958542
2016-08-24,13476.924491973643
2016-08-25,13457.451662150374
2016-08-26,13472.653488608987
2016-08-27,13394.602129419716
2016-08-28,13426.49326971567
2016-08-29,13428.09169535047
2016-08-30,13455.927815012536
2016-08-31,13439.280174504358
2016-09-01,13413.304632286996
2016-09-02,13439.812983049293
2016-09-03,13625.67411366207
2016-09-04,13711.100583410029
2016-09-05,13694.514418501853
2016-09-06,13725.411341249164
2016-09-07,13758.083733803061
2016-09-08,13850.77344645407
2016-09-09,13823.841979286313
2016-09-10,13828.842251534807
2016-09-11,13700.568439072307
2016-09-12,13712.0951202137
2016-09-13,13719.643852242378
2016-09-14,13730.557937529928
2016-09-15,13703.866392938064
2016-09-16,13702.489783415713
2016-09-17,13695.009374059504
2016-09-18,13724.431517351808
2016-09-19,13719.53767511624
2016-09-20,13712.617234690488
2016-09-21,13628.185645625843
2016-09-22,13621.749003583533
2016-09-23,13672.244572638483
2016-09-24,13670.537820807593
2016-09-25,13656.386903728679
2016-09-26,13713.155726089291
2016-09-27,13698.115565556878
2016-09-28,13686.593236608689
2016-09-29,13694.32532577129
2016-09-30,13726.713047004943
2016-10-01,13760.75135653232
2016-10-02,13735.98421805209
2016-10-03,13745.828414667238
2016-10-04,13730.679163453315
2016-10-05,13748.615733091348
2016-10-06,13752.580968709512
2016-10-07,13784.138787048483
2016-10-08,13799.279929875542
2016-10-09,13781.506818771462
2016-10-10,13798.251147613024
2016-10-11,13961.491027383185
2016-10-12,13925.770165366985
2016-10-13,13930.074628869126
2016-10-14,13955.84412761028
2016-10-15,13943.54274861723
2016-10-16,13964.531405932088
2016-10-17,13947.560334519445
2016-10-18,13939.063331528489
2016-10-19,13888.30338984972
2016-10-20,13890.579435869135
2016-10-21,13903.892305658104
2016-10-22,14069.144130133329
2016-10-23,14067.637759520228
2016-10-24,14045.504463167757
2016-10-25,14070.839122834994
2016-10-26,14206.606300127463
2016-10-27,14271.546480562492
2016-10-28,14280.140957253581
2016-10-29,14438.024254086962
2016-10-30,14358.606699206255
2016-10-31,14353.047097645729
2016-11-01,14530.879012413681
2016-11-02,14598.292204137784
2016-11-03,14283.046270831526
2016-11-04,14370.066415273857
2016-11-05,14371.16229298153
2016-11-06,14419.680186491385
2016-11-07,14369.443749180537
2016-11-08,14409.658331869647
2016-11-09,14490.03305050614
2016-11-10,14443.69996953852
2016-11-11,14448.898102287341
2016-11-12,14381.584290959388
2016-11-13,14363.666668514103
2016-11-14,14381.38857867481
2016-11-15,14420.495583087995
2016-11-16,14613.593788242779
2016-11-17,14594.502615610478
2016-11-18,14656.748520637304
2016-11-19,14656.928637727764
2016-11-20,14538.514581597483
2016-11-21,14585.326691076392
2016-11-22,14654.212693214364
2016-11-23,14616.148828002631
2016-11-24,14592.125988197049
2016-11-25,14599.639125981952
2016-11-26,14565.017729272582
2016-11-27,14546.527223489957
2016-11-28,14567.39858673148
2016-11-29,14566.244068116657
2016-11-30,14621.968810779876
2016-12-01,14683.196061993127
2016-12-02,14800.148055869597
2016-12-03,14763.018110054298
2016-12-04,14777.729169503982
2016-12-05,14696.402037559135
2016-12-06,14725.716405507634
2016-12-07,14746.455256017267
2016-12-08,14760.524481320037
2016-12-09,14770.843582772195
2016-12-10,14780.400452903807
2016-12-11,14755.325157229116
2016-12-12,14807.588130589567
2016-12-13,14809.955291643102
2016-12-14,14814.576707714492
2016-12-15,14797.79412444716
2016-12-16,14831.18503179034
2016-12-17,14860.18367284474
2016-12-18,14858.73442222691
2016-12-19,14869.215948309215
2016-12-20,14907.996229772338
2016-12-21,15065.127309025058
2016-12-22,15206.036591350785
2016-12-23,15470.865585956504
2016-12-24,15365.151796858892
2016-12-25,15353.227393099933
2016-12-26,15404.343587258656
2016-12-27,15517.661342180774
2016-12-28,15704.97030892015
2016-12-29,15694.449081191815
2016-12-30,15641.771817302235
2016-12-31,15652.428223322142
2017-01-01,15798.070639764703
2017-01-02,15895.738561137377
2017-01-03,15986.919237656484
2017-01-04,16440.062369281666
2017-01-05,15868.22320876509
2017-01-06,15422.940145729834
2017-01-07,15448.508836284802
2017-01-08,15458.977977651562
2017-01-09,15425.451400061465
2017-01-10,15444.880192334767
2017-01-11,14924.529618696119
2017-01-12,15032.975569040394
2017-01-13,15112.48326144531
2017-01-14,15088.558552506216
2017-01-15,15103.575903753954
2017-01-16,15148.114155743478
2017-01-17,15508.054016728362
2017-01-18,15407.615279146612
2017-01-19,15466.290971609531
2017-01-20,15447.225533659259
2017-01-21,15573.306258776514
2017-01-22,15586.892676424815
2017-01-23,15569.645910917996
2017-01-24,15436.206535180534
2017-01-25,15477.92242420755
2017-01-26,15553.505875883087
2017-01-27,15563.700505366496
2017-01-28,15572.368887683131
2017-01-29,15562.503775768135
2017-01-30,15566.677952505142
2017-01-31,15802.327294638844
2017-02-01,15890.046251527954
2017-02-02,15996.275762935253
2017-02-03,16079.894546953721
2017-02-04,16139.27292141889
2017-02-05,16068.85780489322
2017-02-06,16117.288189369769
2017-02-07,16220.18742158885
2017-02-08,16227.73975766253
2017-02-09,15929.153586891527
2017-02-10,15904.584472541681
2017-02-11,15972.47787468056
2017-02-12,15949.802349380365
2017-02-13,15913.054008582312
2017-02-14,15972.908128372243
2017-02-15,15985.517608512127
2017-02-16,16071.417048846804
2017-02-17,16152.195472103944
2017-02-18,16187.528283509768
2017-02-19,16159.621461699851
2017-02-20,16295.059652529922
2017-02-21,16442.548019315236
2017-02-22,16451.394354652133
2017-02-23,16653.081202084828
2017-02-24,16681.28166477827
2017-02-25,16561.58636207279
2017-02-26,16646.409269518404
2017-02-27,16704.476146403307
2017-02-28,16704.476146403307
2017-03-01,16868.351435062705
2017-03-02,16977.106714466277
2017-03-03,17067.666837119214
2017-03-04,16993.49068659839
2017-03-05,17037.795575683376
2017-03-06,17058.718717466
2017-03-07,16879.910677684275
2017-03-08,16615.798755361535
2017-03-09,16754.031824592632
2017-03-10,16496.276755854782
2017-03-11,16708.564538927647
2017-03-12,16872.153124292236
2017-03-13,16910.006652977307
2017-03-14,16939.025031986774
2017-03-15,16973.53836291576
2017-03-16,16751.589916008645
2017-03-17,16437.054554243186
2017-03-18,15983.05815449551
2017-03-19,16217.103873081953
2017-03-20,16284.245228915082
2017-03-21,16546.49633860303
2017-03-22,16256.395315105012
2017-03-23,16213.530064173943
2017-03-24,15791.20739782763
2017-03-25,15943.003250051072
2017-03-26,15916.20811938445
2017-03-27,16275.577681071121
2017-03-28,16282.003754025965
2017-03-29,16248.56941655307
2017-03-30,16185.520006019806
2017-03-31,16396.74141453093
2017-04-01,16437.299853935987
2017-04-02,16538.20767322101
2017-04-03,16732.106821915593
2017-04-04,16682.93329523025
2017-04-05,16643.886793411188
2017-04-06,16908.136287650355
2017-04-07,16882.020648917813
2017-04-08,16877.77090369938
2017-04-09,16930.556916435653
2017-04-10,16927.31275703704
2017-04-11,17004.915848755485
2017-04-12,16984.978567426388
2017-04-13,16852.726635565035
2017-04-14,16845.399001288
2017-04-15,16866.37123139646
2017-04-16,16910.25272865252
2017-04-17,16956.45116485109
2017-04-18,17031.24403078108
2017-04-19,17025.432405588017
2017-04-20,17103.77122653286
2017-04-21,17074.75526561763
2017-04-22,17114.22786560296
2017-04-23,17015.11641388333
2017-04-24,17187.087577467584
2017-04-25,17248.522786404843
2017-04-26,17310.33485890406
2017-04-27,17454.194047074714
2017-04-28,17449.336594775363
2017-04-29,17469.764932985458
2017-04-30,17569.17011429184
2017-05-01,17847.096830617047
2017-05-02,17963.635968511306
2017-05-03,18101.36773728548
2017-05-04,18275.44211441169
2017-05-05,18339.840411636374
2017-05-06,18423.568039954796
2017-05-07,18487.146314509417
2017-05-08,18932.20925150383
2017-05-09,19043.580087246923
2017-05-10,19153.01057840109
2017-05-11,19362.52159013894
2017-05-12,18942.79446567763
2017-05-13,19212.406171362105
2017-05-14,19225.641100987705
2017-05-15,18994.773699562054
2017-05-16,18981.86667028587
2017-05-17,19321.202584190683
2017-05-18,19481.92033478149
2017-05-19,19799.948273351878
2017-05-20,20108.312351863467
2017-05-21,19971.341998093172
2017-05-22,20383.15884336486
2017-05-23,20836.56194145573
2017-05-24,21212.766715983544
2017-05-25,20793.65546748418
2017-05-26,20486.75902702059
2017-05-27,20002.25304937404
2017-05-28,20345.186721075657
2017-05-29,20637.910693912643
2017-05-30,20402.874871526292
2017-05-31,20724.98702178212
2017-06-01,21077.672925152274
2017-06-02,21309.555076019988
2017-06-03,21385.820054014177
2017-06-04,21375.84689340905
2017-06-05,21863.934749032305
2017-06-06,22350.97947347718
2017-06-07,21992.772236113557
2017-06-08,22191.572828149427
2017-06-09,22240.30682508894
2017-06-10,22568.93658554307
2017-06-11,22596.245886094268
2017-06-12,21820.31707461591
2017-06-13,21968.016487622943
2017-06-14,21425.88732214221
2017-06-15,21318.336363180028
2017-06-16,21457.259388724255
2017-06-17,21810.666064347526
2017-06-18,21533.77254786629
2017-06-19,21640.0882277798
2017-06-20,21980.29262295
2017-06-21,21896.161700234145
2017-06-22,21938.13668337081
2017-06-23,22039.793991531074
2017-06-24,21689.295185407937
2017-06-25,21639.59876573559
2017-06-26,21354.031906432432
2017-06-27,21544.478509061795
2017-06-28,21603.2837363578
2017-06-29,21509.917062977107
2017-06-30,21355.981744523233
2017-07-01,21234.133689048318
2017-07-02,21427.826335542057
2017-07-03,21586.29866942133
2017-07-04,21689.708200756126
2017-07-05,21690.67157474467
2017-07-06,21708.75062453938
2017-07-07,21461.369754822277
2017-07-08,21606.331339549844
2017-07-09,21460.76445498708
2017-07-10,21059.34250301442
2017-07-11,20963.664820517915
2017-07-12,21135.452639367326
2017-07-13,21017.796558027567
2017-07-14,20652.30662312802
2017-07-15,19949.48004039976
2017-07-16,19737.719529720038
2017-07-17,20674.93922795712
2017-07-18,20964.462057622797
2017-07-19,20819.012707201007
2017-07-20,22560.47106139326
2017-07-21,22080.951438403605
2017-07-22,22531.977738112117
2017-07-23,22281.933290812514
2017-07-24,22357.88613523054
2017-07-25,21809.526331762005
2017-07-26,21666.396689002868
2017-07-27,22099.5593627345
2017-07-28,22517.200567173226
2017-07-29,22265.940003032305
2017-07-30,22358.527387737846
2017-07-31,22714.53606970595
2017-08-01,22241.26425498009
2017-08-02,22218.624509917096
2017-08-03,22499.187235653553
2017-08-04,22771.099392648553
2017-08-05,23836.02016050386
2017-08-06,23720.942771098165
2017-08-07,24203.311405722583
2017-08-08,24321.974089840194
