Date,Close,High,Low,Open,Volume,MA,STD,Zscore,Signal,Position
2021-01-21,628.4037475585938,634.0061583837818,597.5904880200594,597.5904880200594,89019137,532.4624877929688,44.79253948041335,2.1419026667951626,-1,-1.0
2021-01-22,605.994140625,620.9339037220724,605.994140625,605.994140625,125179403,538.9519470214843,45.60747442109081,1.4699825950571066,-1,-1.0
2021-01-25,591.0543823242188,603.1929399390922,584.5182359162101,599.4579991345157,93050133,544.6477310180665,44.58329884641529,1.040897656901035,-1,-1.0
2021-01-26,576.1146240234375,597.5905338330632,569.5784775596384,590.1206521601499,100153482,549.409780883789,42.44825133157329,0.6291152709931592,0,-1.0
2021-01-27,574.2471313476562,583.5844830768865,570.5121906559642,577.0483368664253,59985191,554.0784561157227,39.54942661213658,0.5099612550575984,0,0.0
2021-01-28,561.1748046875,567.7109504991681,558.3735993396423,560.2410695715474,96447533,557.6266494750977,36.59054412523812,0.09696918417660265,0,0.0
2021-01-29,551.8375854492188,577.9821749459668,551.8375854492188,577.9821749459668,90745237,560.4745483398438,33.539138156350006,-0.25751892759921,0,0.0
2021-02-01,570.51220703125,571.4459422309739,548.1025622378785,555.572443835669,67462398,563.9760589599609,30.460534031270416,0.21457759291347722,0,0.0
2021-02-02,590.1206665039062,595.7230778947661,580.7833141858065,587.3194608084763,78429188,568.177865600586,27.72804656578896,0.7913576187654509,0,0.0
2021-02-03,588.2532348632812,599.4580583844867,588.2532348632812,595.7231172107515,48738970,571.9594970703125,24.74974037817811,0.6583397459528483,0,0.0
2021-02-04,585.4519653320312,590.1206412916168,578.9158189886114,584.5182301401142,46371900,574.8540802001953,22.57342328719451,0.46948506644306465,0,0.0
2021-02-05,590.1206665039062,598.524283590196,589.1869312720962,595.7230778947661,53267273,577.2817901611328,21.384644404526284,0.6003782948130751,0,0.0
2021-02-17,619.06640625,623.7350820135747,616.2652007918552,619.06640625,107614290,580.9700469970703,21.93278365949685,1.7369596055097203,-1,0.0
2021-02-18,616.265380859375,620.9340579870976,612.530439157197,620.000322561553,53109010,584.1914367675781,22.15900223097574,1.4474453207537108,-1,-1.0
2021-02-19,608.7953491210938,613.4640251112862,604.1266731309013,612.5302899132478,50279585,586.3857147216797,22.321431411979532,1.003951493334211,-1,-1.0
2021-02-22,606.9277954101562,618.1326162484976,606.9277954101562,616.265146108774,36474610,589.0935424804687,21.290073379818722,0.8376792607296958,0,-1.0
2021-02-23,598.5242919921875,600.3917624820227,591.0544100328466,598.5242919921875,50076333,590.9610168457032,20.328630538890252,0.3720504011332783,0,0.0
2021-02-24,583.5845947265625,593.85568359375,583.5845947265625,585.4520654296875,66206750,591.8013854980469,19.611009847261585,-0.4189886617507238,0,0.0
2021-02-25,592.9219360351562,593.8556713674951,586.3857887087845,593.8556713674951,43231417,592.1748840332032,19.554771811376046,0.038203053922545895,0,0.0
2021-02-26,565.843505859375,577.0483277575804,565.843505859375,570.512181650294,111861175,590.2607208251953,20.186767934870392,-1.2095653471917274,1,0.0
2021-03-02,568.644775390625,580.7833338143986,568.644775390625,579.8495985510315,54041533,587.2727722167969,18.604482007226256,-1.0012639330101458,1,1.0
2021-03-03,580.7833251953125,580.7833251953125,561.1748849555994,568.6447669516806,48252965,586.0122314453125,18.116947999077674,-0.28861959808386184,0,1.0
2021-03-04,561.1748046875,570.5121558470258,561.1748046875,568.6446856151207,67711962,584.5182525634766,18.894565238798467,-1.2354583225891178,1,0.0
2021-03-05,561.1748046875,564.9097451513103,545.3013077163062,549.0362481801164,79918467,583.7712615966797,19.52895689632378,-1.1570744422828505,1,1.0
2021-03-08,558.3737182617188,569.5785420395459,558.3737182617188,567.7110714099081,43219772,582.9775909423828,20.245793429242983,-1.2152585062498096,1,1.0
2021-03-09,555.5724487304688,555.5724487304688,546.2350966509651,546.2350966509651,68768861,582.6974731445313,20.599005969345697,-1.3168122993133011,1,1.0
2021-03-10,557.4400024414062,561.1749438312984,553.7050610515141,561.1749438312984,40146301,582.9775939941406,20.19132134504933,-1.2647806013446419,1,1.0
2021-03-11,568.644775390625,571.4459811807267,555.5724817034842,556.5062169668514,54416046,582.8842224121094,20.256213013687677,-0.7029668878315195,0,1.0
