Date,Close,High,Low,Open,Volume,MA,STD,Zscore,Signal,Position
2015-01-30,26.06221580505371,26.693972335696472,25.99325522245303,26.338053043985266,334982000,24.612174797058106,0.7992712793074156,1.8142038198245958,-1,0.0
2015-02-02,26.389205932617188,26.50932896805157,25.821960245304005,26.26018640314153,250956400,24.715613555908202,0.8884223306682041,1.883780178566916,-1,-1.0
2015-02-03,26.39366340637207,26.491540143156215,26.16231546070213,26.360295604150625,207662800,24.853532314300537,0.9252284880220106,1.6645954075236975,-1,-1.0
2015-02-04,26.59609031677246,26.80741858763321,26.31802814234265,26.36029413594617,280598800,25.001461124420167,0.9565578866043578,1.6670493387629646,-1,-1.0
2015-02-05,26.78592300415039,26.850688237069605,26.63182635672692,26.80378792396723,168984800,25.14230899810791,1.0028000639304073,1.6390246322885593,-1,-1.0
2015-02-06,26.560361862182617,26.85515434063665,26.45316382281068,26.80378822297082,174826400,25.225831985473633,1.0491649385756259,1.2719924462218282,-1,-1.0
2015-02-09,26.736793518066406,26.76359175260287,26.44870056981302,26.47550050820468,155559200,25.316841888427735,1.0987053571156327,1.2923861892931765,-1,-1.0
2015-02-10,27.250444412231445,27.279478102854824,26.835056469852,26.837288520011427,248034000,25.464232158660888,1.151924000934862,1.5506337676104751,-1,-1.0
2015-02-11,27.88916015625,27.898093467941823,27.35764088949896,27.41793861360003,294247200,25.632769680023195,1.248773018386999,1.8068859936942858,-1,-1.0
2015-02-12,28.242021560668945,28.469816775467056,28.04326003818433,28.1526901372943,297898000,25.82362174987793,1.3426250130332615,1.8012473976835581,-1,-1.0
2015-02-13,28.380481719970703,28.42514657401425,28.061123072379967,28.42514657401425,217088800,26.054541778564452,1.3663493165148815,1.7023025614994098,-1,-1.0
2015-02-17,28.54797744750977,28.782472190621917,28.344748442965244,28.47204515109199,252609600,26.303068161010742,1.343938206257255,1.6703962102178003,-1,-1.0
2015-02-18,28.746734619140625,28.760133732552173,28.463107556995,28.50330660108435,179566800,26.531167697906493,1.3525968818718963,1.6380097802443156,-1,-1.0
2015-02-19,28.686437606811523,28.81596806016833,28.659639377741044,28.693137164079143,149449600,26.747021389007568,1.3337873276849974,1.4540670596789405,-1,-1.0
2015-02-20,28.92092704772949,28.92092704772949,28.59710267738553,28.72439764991122,195793600,26.94290018081665,1.351780388929973,1.4632753094447406,-1,-1.0
2015-02-23,29.70258331298828,29.70258331298828,28.95666963260277,29.037067738780927,283896400,27.17141056060791,1.4144444038687232,1.7895173153905688,-1,-1.0
2015-02-24,29.51721572875977,29.836576047162705,29.293888073938817,29.68917897713058,276912400,27.389317798614503,1.423783440567309,1.4945376308755225,-1,-1.0
2015-02-25,28.762371063232425,29.38992472080922,28.6194414810838,29.380989705088037,298846800,27.613528156280516,1.2506128494638022,0.9186239430088003,0,-1.0
2015-02-26,29.126384735107425,29.22688147202002,28.275507137427425,28.762359662239376,365150000,27.787313365936278,1.204127895264233,1.112067392872169,-1,0.0
2015-02-27,28.688671112060547,29.159892584837323,28.639538756968413,29.03259418999603,248059200,27.89928321838379,1.1769699595586187,0.6706950226433895,0,-1.0
2015-03-02,28.829370498657227,29.09513099327998,28.652943124085446,28.86510374667761,192386800,28.037640953063963,1.1104123425972863,0.7130049939298991,0,0.0
2015-03-03,28.889667510986328,28.92540075601625,28.60604041608979,28.80033780612134,151265200,28.162664031982423,1.054396601573373,0.689497175843576,0,0.0
2015-03-04,28.70654296875,28.93433819206644,28.65741400657439,28.83160935154858,126665200,28.27830801010132,0.9739302408209735,0.43969777372114455,0,0.0
2015-03-05,28.230854034423828,28.753440009760507,28.08569069554529,28.71547471148837,226068400,28.360046195983887,0.8903291838639718,-0.14510606178197324,0,0.0
2015-03-06,28.273290634155277,28.891907704368432,28.19736002284729,28.67527953091683,291368400,28.43441457748413,0.8104607084296858,-0.19880537286136926,0,0.0
2015-03-09,28.39388465881348,28.93657276126292,27.9293626172482,28.57701331121928,354114000,28.526090717315675,0.6806174998349043,-0.19424428336659583,0,0.0
2015-03-10,27.80653953552246,28.41175755327793,27.647977032319123,28.2308626151181,275426400,28.579578018188478,0.5647782540838654,-1.368746896815235,1,0.0
2015-03-11,27.2995719909668,27.864590683861785,27.2705400092887,27.86012488047084,275756000,28.582034397125245,0.5587680839284437,-2.2951604485747215,1,1.0
2015-03-12,27.793127059936523,27.89362553089279,27.16334311659237,27.315205996029857,193450800,28.57723274230957,0.565408683862092,-1.3867945518931852,1,1.0
2015-03-13,27.60106658935547,28.005290840517024,27.37550686394009,27.78196316508045,207309200,28.545184993743895,0.6023657428078386,-1.567350759336941,1,1.0
2015-03-16,27.9047966003418,27.9047966003418,27.440276259847035,27.665836019503484,143497200,28.521400737762452,0.6183893162853354,-0.997113179646428,0,1.0
2015-03-17,28.37154960632324,28.43408108616645,28.061124257205115,28.11695617904442,204092400,28.512579345703124,0.6192480280382677,-0.22774354215815076,0,0.0
2015-03-18,28.69091033935547,28.84500699999388,28.22192250280766,28.362618342615452,261083600,28.50978813171387,0.6182620683506882,0.2929537762599156,0,0.0
2015-03-19,28.47428131103516,28.86510478001015,28.451948882150464,28.753440931731586,183238000,28.49918031692505,0.6168902018074507,-0.04036213546095635,0,0.0
2015-03-20,28.116952896118164,28.6752703454672,27.95169090384917,28.64177255935884,274780400,28.458981609344484,0.6141500620277122,-0.5569139113933469,0,0.0
2015-03-23,28.40951919555664,28.552448800746625,28.25542252276998,28.38942051850897,150838800,28.3943284034729,0.5399184279308327,0.028135346559583573,0,0.0
2015-03-24,28.293386459350582,28.594876805473984,28.26435276829262,28.41398362011301,131369200,28.33313694000244,0.4708978934091833,-0.08441422484198015,0,0.0
2015-03-25,27.55416679382324,28.3224145094313,27.55416679382324,28.25988303562225,206620800,28.27272672653198,0.4900438418941641,-1.4663176460524365,1,0.0
2015-03-26,27.746227264404297,27.88915682669982,27.379970048040168,27.41570329054144,190291600,28.203718852996825,0.4597450282154889,-0.9950985013764976,0,1.0
2015-03-27,27.52513694763184,27.848961406650208,27.449206353212908,27.819929421229148,158184800,28.14554214477539,0.46867946905368885,-1.3237302636623103,1,0.0
2015-03-30,28.221923828125,28.228623386927342,27.69263653262168,27.70380359986241,188398800,28.11516981124878,0.4408909532584687,0.242132473091677,0,1.0
2015-03-31,27.78866195678711,28.24871641027237,27.77302908809164,28.159385001789,168362400,28.060119533538817,0.4064908784660307,-0.6678073017926096,0,0.0
2015-04-01,27.74846649169922,27.942762202453487,27.49163929808752,27.87576321147474,162485600,28.01221570968628,0.3820189224680531,-0.690408779447616,0,0.0
2015-04-02,27.987424850463867,28.041023016701327,27.73506518490147,27.92265961866007,128880400,28.00004425048828,0.37854845108972535,-0.033336287569227255,0,0.0
2015-04-06,28.440778732299805,28.476511977725288,27.76632991151561,27.79759564933545,148776000,28.00841865539551,0.38667682349569843,1.1181432416755777,-1,0.0
2015-04-07,28.14151954650879,28.61273935215885,28.134819989174908,28.50554302710699,140049200,27.995800399780272,0.3774434604347664,0.3860688076584167,0,-1.0
2015-04-08,28.049955368041992,28.228618187856657,27.90925954754002,28.10578728625221,149316800,28.00797119140625,0.3749356627719228,0.11197701580413014,0,0.0
2015-04-09,28.264345169067383,28.268812675962128,27.840024022217698,28.10578275139693,129936000,28.05620985031128,0.339373811764953,0.6132922209691751,0,0.0
2015-04-10,28.38494873046875,28.40951491239349,27.974026603464083,28.128121549163318,160752000,28.08580093383789,0.34102486021247536,0.8772023143546626,0,0.0
2015-04-13,28.32911491394043,28.7132404870862,28.275516749623428,28.668572226421336,145460400,28.12220335006714,0.32504191959789447,0.6365688589621267,0,0.0
2015-04-14,28.206283569335938,28.427377471187047,28.11918592000505,28.36261224663373,102098400,28.137277698516847,0.3213992278217789,0.21470453207608595,0,0.0
2015-04-15,28.31348419189453,28.39164854242009,28.141522620738304,28.23085403727682,115881600,28.13437442779541,0.31942782984809887,0.5607205990295037,0,0.0
2015-04-16,28.17725372314453,28.38494853920097,28.16385460722316,28.201819904903736,113476000,28.108691596984862,0.29177883552017353,0.23497977856220836,0,0.0
2015-04-17,27.86012458801269,28.1705498879956,27.79535936446777,28.038787391161097,207828000,28.07798376083374,0.2834777614224874,-0.7685229759393923,0,0.0
2015-04-20,28.49660873413086,28.612738366244688,27.9539224586725,28.04325386237419,188217200,28.096966552734376,0.29853630037562323,1.3386719835867442,-1,0.0
2015-04-21,28.342517852783203,28.630609072444127,28.288917980602285,28.608278348151323,129740400,28.093616485595703,0.29520165789196573,0.843157077656352,0,-1.0
2015-04-22,28.72440528869629,28.78023720904142,28.21075264383407,28.360381781433823,150618000,28.11516742706299,0.3248022854276645,1.8757191342761694,-1,0.0
2015-04-23,28.958898544311523,29.126394296720928,28.61720748201312,28.652940727044147,183083600,28.1854040145874,0.3481477976330544,2.221741843501133,-1,-1.0
