Date,Portfolio Value
2015-01-30,10000.0
2015-02-02,10000.0
2015-02-03,10000.0
2015-02-04,10000.0
2015-02-05,10000.0
2015-02-06,10000.0
2015-02-09,10000.0
2015-02-10,10000.0
2015-02-11,10000.0
2015-02-12,10000.0
2015-02-13,10000.0
2015-02-24,10000.0
2015-02-25,10000.0
2015-02-26,10000.0
2015-03-02,10000.0
2015-03-03,10000.0
2015-03-04,10000.0
2015-03-05,10000.0
2015-03-06,10000.0
2015-03-09,10000.0
2015-03-10,10000.0
2015-03-11,10000.0
2015-03-12,10000.0
2015-03-13,10000.0
2015-03-16,10000.0
2015-03-17,10000.0
2015-03-18,10000.0
2015-03-19,10000.0
2015-03-20,10000.0
2015-03-23,10000.0
2015-03-24,10000.0
2015-03-25,10000.0
2015-03-26,10000.0
2015-03-27,10000.0
2015-03-30,10000.0
2015-03-31,10004.18942623162
2015-04-01,10001.084301479188
2015-04-02,10007.294613828532
2015-04-07,10004.564284309023
2015-04-08,9996.373903558653
2015-04-09,9996.373903558653
2015-04-10,10009.981606607986
2015-04-13,10009.981606607986
2015-04-14,9997.835046104525
2015-04-15,9993.786165288793
2015-04-16,10009.981606607986
2015-04-17,9988.87979584797
2015-04-20,9991.224304401634
2015-04-21,9988.553918983336
2015-04-22,9993.894906014835
2015-04-23,10012.588793014897
2015-04-24,10041.96492432159
2015-04-27,10036.623775143911
2015-04-28,10036.623775143911
2015-04-29,10020.919247189937
2015-04-30,10013.145610739572
2015-05-04,10015.73678792741
2015-05-05,10013.145610739572
2015-05-06,10015.73678792741
2015-05-07,10010.554328664883
2015-05-08,10010.554328664883
2015-05-11,10020.919247189937
2015-05-12,10015.73678792741
2015-05-13,10018.328070002099
2015-05-14,10007.962836816492
2015-05-15,10010.554328664883
2015-05-18,10010.554328664883
2015-05-19,10010.554328664883
2015-05-20,10010.554328664883
2015-05-21,10005.371816958928
2015-05-22,10005.37181695893
2015-05-25,10017.008452678072
2015-05-26,10010.569228623273
2015-05-27,10000.910131896508
2015-05-28,10013.788905811816
2015-05-29,10006.732436200422
2015-06-01,9999.676466409797
2015-06-02,9992.620710828074
2015-06-03,9984.941221072975
2015-06-04,9968.33940733388
2015-06-05,9959.414757974515
2015-06-08,9945.094209837902
2015-06-09,9950.178884236495
2015-06-10,9955.570624412236
2015-06-11,10001.129058058801
2015-06-12,10013.101626863609
2015-06-15,9995.142652501076
2015-06-16,9983.169841385627
2015-06-17,9989.156731564635
2015-06-18,9983.169841385627
2015-06-22,9983.169841385627
2015-06-23,10013.101626863609
2015-06-24,10019.087426644728
2015-06-25,10037.046764473223
2015-06-26,10031.059874294215
2015-06-29,9994.370035327693
2015-06-30,10018.584972812609
2015-07-01,10024.638083776104
2015-07-02,10030.692025949911
2015-07-03,10042.67871389716
2015-07-06,10018.945770049513
2015-07-07,10018.945770049513
2015-07-08,9989.575560733021
2015-07-09,9971.953734708637
2015-07-10,9971.953734708637
2015-07-13,9996.676202503984
2015-07-14,9996.676202503984
2015-07-15,9996.676202503984
2015-07-16,9970.75736388721
2015-07-17,10016.114505337739
2015-07-20,10002.569493068728
2015-07-21,10022.88734357831
2015-07-22,10002.569493068728
2015-07-23,9961.934854788975
2015-07-24,9975.479601373134
2015-07-27,9933.066358432343
2015-07-28,9933.066358432343
2015-07-29,9956.06383409481
2015-07-30,10003.80300233711
2015-07-31,10020.2786382496
2015-08-03,9937.898034848995
2015-08-04,9970.850114620027
2015-08-05,9928.245631035554
2015-08-06,9928.245631035554
2015-08-07,9910.633133633997
2015-08-10,9837.907855482594
2015-08-11,9866.051403549383
2015-08-12,9827.390810175397
2015-08-13,9817.439685141788
2015-08-14,9776.499837942629
2015-08-17,9734.417154382669
2015-08-18,9777.649090683915
2015-08-19,9755.473163595
2015-08-20,9778.207779185892
2015-08-21,9661.792283642819
2015-08-24,9518.70015737013
2015-08-25,9726.42202339489
2015-08-26,9701.441332912305
2015-08-27,9738.912981142203
2015-08-28,9763.894161629603
2015-08-31,9863.817903569578
2015-09-01,9738.912981142203
2015-09-02,9776.384384369692
2015-09-03,9813.856032599591
2015-09-04,9763.894161629603
2015-09-07,9701.441332912305
2015-09-08,9713.931800654802
2015-09-09,9863.817903569578
2015-09-10,9763.894161629603
2015-09-11,9825.722704612113
2015-09-14,9825.722704612113
2015-09-15,9788.625772864514
2015-09-16,9875.18422921525
2015-09-17,9912.28188862
2015-09-18,9924.52403618128
2015-09-21,9876.044894113018
2015-09-22,9864.046600636542
2015-09-23,9757.141339771435
2015-09-24,9816.533358469696
2015-09-25,9816.533358469696
2015-09-29,9816.533358469696
2015-09-30,9887.803687709667
2015-10-01,9970.952793481054
2015-10-02,9935.673980507268
2015-10-05,9947.3159126692
2015-10-06,9958.84097336017
2015-10-07,10004.482899463505
2015-10-08,10027.07587446044
2015-10-12,10082.992500457734
2015-10-13,10060.849125663237
2015-10-14,10038.927184616685
2015-10-15,10114.885326851687
2015-10-16,10061.172460458762
2015-10-19,10071.807149064312
2015-10-20,10092.865071641974
2015-10-21,10082.442217797554
2015-10-22,10061.803145465887
2015-10-23,10112.883546957168
2015-10-26,10112.883546957168
2015-10-27,10092.655588935453
2015-10-28,10072.629714092533
2015-10-29,10042.591294631
2015-10-30,10042.591294631
2015-11-02,10062.617365875345
2015-11-03,10102.668526356914
2015-11-04,10202.796918564398
2015-11-05,10163.146075250235
2015-11-06,10114.07806040244
2015-11-09,10152.939851934652
2015-11-10,10104.362707803439
2015-11-11,10065.889722848973
2015-11-12,10085.126686982268
2015-11-13,10037.035125629944
2015-11-16,10017.79816149665
2015-11-17,10087.050634399844
2015-11-18,10056.575043905208
2015-11-19,10127.683891617171
2015-11-20,10137.841159828085
2015-11-23,10137.841159828085
2015-11-24,10107.366764868784
2015-11-25,10137.841159828085
2015-11-26,10168.31694957861
2015-11-27,10097.208301122535
2015-11-30,10097.208301122535
2015-12-01,10167.60586309405
2015-12-02,10167.60586309405
2015-12-03,10167.60586309405
2015-12-04,10128.179647587123
2015-12-07,10186.72776901932
2015-12-08,10167.21160093898
2015-12-09,10128.569967120642
2015-12-10,10138.132833513358
2015-12-11,10109.441795594172
2015-12-14,10099.87780362867
2015-12-15,10080.749819697663
2015-12-16,10185.95298093634
2015-12-17,10215.4220135001
2015-12-18,10157.072756760992
2015-12-21,10147.444783180006
2015-12-22,10157.072756760992
2015-12-23,10147.444783180006
2015-12-24,10157.072756760992
2015-12-25,10176.327759689237
2015-12-28,10185.955922116966
2015-12-29,10157.07275676099
2015-12-30,10166.604263647889
2015-12-31,10176.135209659955
2016-01-04,10109.415783201333
2016-01-05,10080.821262540641
2016-01-06,10031.815005617707
2016-01-07,9981.446947789795
2016-01-08,10002.143193107284
2016-01-11,9980.907472085979
2016-01-12,9980.907472085979
2016-01-13,9992.061176295654
2016-01-14,9946.397955009445
2016-01-15,10074.876443281597
2016-01-18,10074.876443281597
2016-01-19,10098.737559530688
2016-01-20,10015.222365537918
2016-01-21,10027.15327469545
2016-01-22,10110.669404776185
2016-01-25,10134.530287003285
2016-01-26,10086.80735243913
2016-01-27,10134.530287003285
2016-01-28,10146.460962138826
2016-01-29,10218.045246974063
2016-02-01,10241.668215424208
2016-02-02,10206.588680688128
2016-02-03,10287.62338990412
2016-02-15,10264.701822439323
2016-02-16,10321.431811704353
2016-02-17,10332.664085186358
2016-02-18,10399.38640715493
