Date,Close,High,Low,Open,Volume,RSI,Signal,Position
2015-01-22,105.55126190185548,107.05913707188198,105.17429310934884,106.68216827937536,43846000,56.77231355831896,0,0.0
2015-01-23,109.32091522216795,109.32091522216795,107.43607185626853,107.43607185626853,82089000,65.58555598084675,0,0.0
2015-01-26,109.32091522216795,109.69788389534786,108.19000920262827,109.69788389534786,46716000,65.58555598084675,0,0.0
2015-01-27,110.82882690429688,110.82882690429688,108.94398290932584,109.69792050731424,52805000,68.55933884484628,0,0.0
2015-01-28,110.45185089111328,110.82881966548568,109.69791334236848,110.45185089111328,45898000,67.0006128902397,0,0.0
2015-01-29,108.1900405883789,109.32094693599262,107.813071805841,108.56700937091682,34459000,58.418733136060546,0,0.0
2015-01-30,106.30518341064452,109.6979020301332,106.30518341064452,109.32093329463446,43666000,52.39581198243092,0,0.0
2015-02-02,107.43611907958984,107.8130879184656,105.92824372408684,105.92824372408684,29181000,55.369086164169154,0,0.0
2015-02-03,108.94397735595705,108.94397735595705,107.05913345706504,107.81307101662183,27160000,59.042194851322,0,0.0
2015-02-04,110.07484436035156,110.45181300542126,108.56696978007275,108.94393842514248,40416000,61.59502091334461,0,0.0
2015-02-05,109.69790649414062,110.0748752449796,108.19003149078476,109.69790649414064,23363000,60.24710241901479,0,0.0
2015-02-06,107.81306457519533,109.69790836147494,107.81306457519533,109.69790836147494,27301000,53.89579995864102,0,0.0
2015-02-09,107.05911254882812,108.19001866730166,106.68214384267029,107.81304996114382,26315000,51.55455354445954,0,0.0
2015-02-10,107.43611907958984,107.8130879184656,106.68218140183832,107.05915024071408,33294000,52.66192329479847,0,0.0
2015-02-11,111.582763671875,112.33670126425253,110.07488848711994,110.07488848711994,71259000,62.7479935042425,0,0.0
2015-02-12,111.95972442626952,112.71366196449355,111.20578688804548,112.71366196449355,33577000,63.509159283235995,0,0.0
2015-02-13,111.95972442626952,113.09063073360558,111.5827556571575,111.95972442626952,37815000,63.509159283235995,0,0.0
2015-02-24,113.84455871582033,114.59849619075952,111.95971502847227,112.3366837659419,72531000,67.37486114382133,0,0.0
2015-02-25,116.48334503173828,116.48334503173828,114.9754700151462,114.9754700151462,48183000,71.86809802680999,-1,0.0
