Date,Close,High,Low,Open,Volume,RSI,Signal,Position
2015-01-22,25.00335121154785,25.01892262552144,24.407185838169838,24.52730890189042,215185600,60.9865258009311,0,0.0
2015-01-23,25.13237571716309,25.30366129301284,24.80982253293594,24.981109805942747,185859200,62.49028303883957,0,0.0
2015-01-26,25.15907096862793,25.439358179889904,25.0923370497656,25.30143869878955,222460000,62.80968636979429,0,0.0
2015-01-27,24.27816390991211,25.02114690634776,24.253694303322035,25.007798768198853,382274800,48.218512833008056,0,0.0
2015-01-28,25.650680541992188,26.27576550361316,25.650680541992188,26.16676390240693,585908400,62.741625602485605,0,0.0
2015-01-29,26.44927406311035,26.51378469048546,25.706291059166716,25.87535333445469,337745600,68.3107836165746,0,0.0
2015-01-30,26.06221580505371,26.693972335696472,25.99325522245303,26.338053043985266,334982000,63.366951750433,0,0.0
2015-02-02,26.389205932617188,26.50932896805157,25.821960245304005,26.26018640314153,250956400,65.63001530330607,0,0.0
2015-02-03,26.39366340637207,26.491540143156215,26.16231546070213,26.360295604150625,207662800,65.6611574239273,0,0.0
2015-02-04,26.59609031677246,26.80741858763321,26.31802814234265,26.36029413594617,280598800,67.11825243062009,0,0.0
2015-02-05,26.78592300415039,26.850688237069605,26.63182635672692,26.80378792396723,168984800,68.46945698377381,0,0.0
2015-02-06,26.560361862182617,26.85515434063665,26.45316382281068,26.80378822297082,174826400,65.04899496682845,0,0.0
2015-02-09,26.736793518066406,26.76359175260287,26.44870056981302,26.47550050820468,155559200,66.46037197734563,0,0.0
2015-02-10,27.250444412231445,27.279478102854824,26.835056469852,26.837288520011427,248034000,70.22953722221408,-1,0.0
2015-02-11,27.88916015625,27.898093467941823,27.35764088949896,27.41793861360003,294247200,74.12369430120565,-1,-1.0
2015-02-12,28.242021560668945,28.469816775467056,28.04326003818433,28.1526901372943,297898000,75.99206842901913,-1,-1.0
2015-02-13,28.380481719970703,28.42514657401425,28.061123072379967,28.42514657401425,217088800,76.7029033021543,-1,-1.0
2015-02-17,28.54797744750977,28.782472190621917,28.344748442965244,28.47204515109199,252609600,77.5681552044343,-1,-1.0
2015-02-18,28.746734619140625,28.760133732552173,28.463107556995,28.50330660108435,179566800,78.5845707574242,-1,-1.0
