Date,Close,High,Low,Open,Volume,RSI,Signal,Position
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,49.98319096161851,0,0.0
2015-02-16,233.84300231933597,239.52099609375,229.02200317382807,234.8249969482422,28153700,49.59263156440913,0,0.0
2015-02-17,243.6100006103516,245.7749938964844,232.31399536132807,233.4219970703125,27363100,53.48565241728962,0,0.0
2015-02-18,236.3260040283203,244.25100708007807,232.33999633789065,243.77999877929688,25200800,50.36182204041605,0,0.0
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500,52.00186633459971,0,0.0
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700,53.46475736862378,0,0.0
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,53.79229109968234,0,0.0
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000,49.5366455473916,0,0.0
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,50.95994885649375,0,0.0
2015-02-24,238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400,50.87671868342058,0,0.0
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200,50.16576547171547,0,0.0
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400,49.550353149630894,0,0.0
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,58.65499218058727,0,0.0
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300,58.854884004223074,0,0.0
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,61.58560188804787,0,0.0
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,67.61423738091904,0,0.0
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,69.61672427190204,0,0.0
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,63.57413542386724,0,0.0
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,64.75496018770156,0,0.0
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,62.31918870060915,0,0.0
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,63.8199920238079,0,0.0
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,62.37784954224537,0,0.0
2015-03-09,289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200,68.50768729261912,0,0.0
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,69.268821668209,0,0.0
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,70.89408052962672,-1,0.0
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,69.16703396624678,0,-1.0
2015-03-13,285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500,61.93212596174565,0,0.0
2015-03-14,281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300,59.371733437700414,0,0.0
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,61.60413792822618,0,0.0
2015-03-16,290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100,63.61032473766909,0,0.0
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,59.55095555809167,0,0.0
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,42.70430176035272,0,0.0
2015-03-19,260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000,45.34346749505199,0,0.0
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700,45.82013430562537,0,0.0
2015-03-21,260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100,44.93392909532726,0,0.0
2015-03-22,267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100,49.751169951484506,0,0.0
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,49.04082356201361,0,0.0
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,38.721505552300385,0,0.0
2015-03-25,246.19700622558597,249.19000244140625,236.51499938964844,247.4720001220703,35866900,39.11431844607074,0,0.0
2015-03-26,248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000,40.70208606505653,0,0.0
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,39.97937703847609,0,0.0
2015-03-28,252.79800415039065,254.2050018310547,246.9750061035156,246.9750061035156,16040900,44.083457191683785,0,0.0
2015-03-29,242.71299743652344,253.13900756835935,240.8500061035156,252.7400054931641,21699400,39.05584345595307,0,0.0
2015-03-30,247.5260009765625,249.24200439453125,239.2140045166016,242.8789978027344,23009600,42.43030776036008,0,0.0
2015-03-31,244.2239990234375,248.72999572753903,242.73899841308597,247.45399475097656,22672000,40.762745627900166,0,0.0
2015-04-01,247.27200317382807,247.5410003662109,241.16000366210935,244.22300720214844,22877200,42.990049233750284,0,0.0
2015-04-02,253.0050048828125,254.46099853515625,245.4160003662109,247.0890045166016,26272600,47.02472741630108,0,0.0
2015-04-03,254.32200622558597,256.0429992675781,251.8789978027344,253.07400512695312,23146600,47.93628109961187,0,0.0
2015-04-04,253.69700622558597,255.25799560546875,251.1000061035156,254.2910003662109,12493500,47.51840323023578,0,0.0
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.7610015869141,19649200,52.44757031740453,0,0.0
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,48.79580943144764,0,0.0
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,47.193472453709575,0,0.0
2015-04-08,245.02200317382807,253.8470001220703,244.21499633789065,253.06399536132807,30086400,41.95791401266954,0,0.0
2015-04-09,243.67599487304688,246.1179962158203,239.3999938964844,244.75100708007807,21643500,41.14682835384164,0,0.0
2015-04-10,236.07200622558597,243.69400024414065,232.77099609375,243.69400024414065,28882000,36.816920102496944,0,0.0
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,37.265694444911084,0,0.0
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210935,12387900,37.03024036277089,0,0.0
2015-04-13,224.5870056152344,236.93499755859372,221.9960021972656,235.9499969482422,31181800,30.929736256173925,0,0.0
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,28.552382461279137,1,0.0
2015-04-15,223.8329925537109,223.8329925537109,218.6490020751953,219.072998046875,22562000,33.30612858486906,0,1.0
2015-04-16,228.572998046875,229.6719970703125,223.91700744628903,223.91700744628903,24805400,37.824119676693925,0,0.0
2015-04-17,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800,34.77792860961165,0,0.0
2015-04-18,223.3560028076172,224.3159942626953,220.87600708007807,222.85299682617188,12939000,35.245697059855914,0,0.0
2015-04-19,222.6000061035156,226.35299682617188,222.3730010986328,223.45599365234372,15021500,34.81680072073166,0,0.0
2015-04-20,224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700,37.028345664434845,0,0.0
2015-04-21,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000,47.168836251232385,0,0.0
2015-04-22,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900,46.34347408261147,0,0.0
2015-04-23,236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000,48.378012907039896,0,0.0
2015-04-24,231.26800537109372,236.30499267578125,229.93299865722656,235.97000122070312,21448700,44.27060988018051,0,0.0
2015-04-25,226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200,40.7696931456062,0,0.0
2015-04-26,219.42999267578125,226.94400024414065,214.87399291992188,226.41000366210935,28943700,36.352443919997924,0,0.0
2015-04-27,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000,45.37771344341399,0,0.0
2015-04-28,225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200,43.087207875819594,0,0.0
2015-04-29,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500,43.05514897544665,0,0.0
2015-04-30,236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600,51.587461840582776,0,0.0
2015-05-01,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300,48.50860551332264,0,0.0
2015-05-02,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500,50.72909634089368,0,0.0
2015-05-03,240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100,54.73165149103463,0,0.0
2015-05-04,239.01800537109372,242.63800048828125,237.80999755859372,240.3560028076172,21223400,53.57459796311329,0,0.0
2015-05-05,236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100,51.06133955107235,0,0.0
2015-05-06,229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200,45.97867498219673,0,0.0
2015-05-07,237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400,52.096439487389375,0,0.0
2015-05-08,243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500,56.66553925356056,0,0.0
2015-05-09,241.83200073242188,247.8040008544922,239.63900756835935,243.7689971923828,19790500,54.91096931153963,0,0.0
2015-05-10,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100,53.560272475835205,0,0.0
2015-05-11,242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300,55.00516564243457,0,0.0
2015-05-12,241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600,53.988940665549116,0,0.0
2015-05-13,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100,49.528173464414174,0,0.0
2015-05-14,236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700,50.046349403288666,0,0.0
2015-05-15,237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400,50.7136815877557,0,0.0
2015-05-16,236.1529998779297,237.69700622558597,235.2949981689453,237.6439971923828,11089700,49.19352122222862,0,0.0
2015-05-17,236.802001953125,238.0249938964844,236.00999450683597,236.00999450683597,11134300,49.916169868379924,0,0.0
2015-05-18,233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300,45.93315736556067,0,0.0
2015-05-19,231.94700622558597,234.1510009765625,231.81700134277344,233.03700256347656,14241900,44.69846478558498,0,0.0
2015-05-20,234.01800537109372,234.68299865722656,231.8419952392578,231.88999938964844,15499400,47.37011592417549,0,0.0
2015-05-21,235.343994140625,236.24200439453125,233.8350067138672,234.01600646972656,15108900,49.0667514106713,0,0.0
2015-05-22,240.34800720214844,240.968994140625,235.05999755859372,235.3209991455078,27003000,54.96675946468575,0,0.0
2015-05-23,238.8719940185547,241.0249938964844,238.6909942626953,240.28599548339844,14605000,53.015952569582986,0,0.0
2015-05-24,240.9530029296875,241.97799682617188,238.81100463867188,238.9759979248047,11508000,55.41831755085206,0,0.0
2015-05-25,237.1100006103516,241.02099609375,236.63699340820312,240.927001953125,14423900,50.30309365753569,0,0.0
2015-05-26,237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000,50.31080091671795,0,0.0
2015-05-27,237.2830047607422,238.6360015869141,236.69500732421875,237.06500244140625,18837000,50.540852451519434,0,0.0
2015-05-28,237.4080047607422,237.82400512695312,236.6519927978516,237.2570037841797,13829600,50.72473940985615,0,0.0
2015-05-29,237.0959930419922,237.52200317382807,235.7310028076172,237.3769989013672,14805000,50.222800566960316,0,0.0
2015-05-30,233.34500122070312,237.09300231933597,232.04600524902344,237.0919952392578,14098600,44.519326619950085,0,0.0
2015-05-31,230.19000244140625,233.2519989013672,229.54200744628903,233.13499450683597,14730800,40.36690234510437,0,0.0
2015-06-01,222.92599487304688,231.71299743652344,221.29600524902344,230.2330017089844,26090500,32.784831100559714,0,0.0
2015-06-02,225.8029937744141,226.4160003662109,222.41900634765625,222.8939971923828,20459000,37.770323639794086,0,0.0
2015-06-03,225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164065,17752400,37.89275175772947,0,0.0
2015-06-04,224.32400512695312,226.58099365234372,224.0540008544922,225.77200317382807,14728100,36.217566890707886,0,0.0
2015-06-05,224.95199584960935,225.96800231933597,223.1790008544922,224.1540069580078,18056500,37.42460185725901,0,0.0
2015-06-06,225.61900329589844,225.718994140625,224.3789978027344,225.0050048828125,11131500,38.750420191635556,0,0.0
2015-06-07,222.8809967041016,226.19400024414065,222.6519927978516,225.5959930419922,13318400,35.431768181353306,0,0.0
2015-06-08,228.48899841308597,229.4640045166016,222.8390045166016,222.8789978027344,23378400,45.69101178676357,0,0.0
2015-06-09,229.04800415039065,230.95399475097656,227.9290008544922,228.5379943847656,28353100,46.601796857533614,0,0.0
2015-06-10,228.8029937744141,229.7819976806641,228.00999450683597,228.9949951171875,15904800,46.23580158350264,0,0.0
2015-06-11,229.7050018310547,230.28700256347656,228.7669982910156,228.85499572753903,14416000,47.85933054898105,0,0.0
2015-06-12,229.98199462890625,231.0570068359375,229.31300354003903,229.7050018310547,14017700,48.37488041762027,0,0.0
2015-06-13,232.4019927978516,232.6519927978516,229.2100067138672,229.9199981689453,13305300,52.76882033568089,0,0.0
2015-06-14,233.54299926757807,234.8580017089844,232.0039978027344,232.44200134277344,12165900,54.72543404395827,0,0.0
2015-06-15,236.822998046875,237.83599853515625,233.4219970703125,233.4219970703125,19912100,59.871753487510205,0,0.0
2015-06-16,250.8950042724609,251.74200439453125,236.1219940185547,236.76499938964844,41612000,73.68952805612886,-1,0.0
2015-06-17,249.28399658203125,256.8529968261719,246.4759979248047,250.822998046875,43858400,70.68854700238687,-1,-1.0
2015-06-18,249.0070037841797,252.1080017089844,244.1269989013672,249.4279937744141,30980200,70.15949364925704,-1,-1.0
2015-06-19,244.6060028076172,250.9770050048828,243.78700256347656,249.04299926757807,23965300,62.19474980732579,0,-1.0
2015-06-20,245.2120056152344,245.8280029296875,240.6269989013672,244.52999877929688,20608100,62.820635726335084,0,0.0
2015-06-21,243.94400024414065,245.2239990234375,241.8820037841797,245.1000061035156,10600900,60.561357051900266,0,0.0
2015-06-22,246.9900054931641,247.91700744628903,243.7790069580078,243.968994140625,17692500,63.918333551585185,0,0.0
2015-06-23,244.29600524902344,247.3040008544922,243.13299560546875,246.927001953125,15108700,59.124882513663295,0,0.0
2015-06-24,240.51499938964844,244.34100341796875,240.51499938964844,244.2819976806641,17344900,53.105440059656715,0,0.0
2015-06-25,242.7989959716797,243.33200073242188,240.3650054931641,240.3650054931641,16133100,56.01837025216101,0,0.0
2015-06-26,243.593994140625,243.74899291992188,241.5529937744141,242.60400390625,13983500,57.019148797589715,0,0.0
2015-06-27,250.9900054931641,251.3390045166016,243.11700439453125,243.5489959716797,20488600,64.9985279557244,0,0.0
2015-06-28,249.0110015869141,251.1719970703125,247.4340057373047,250.9550018310547,15137600,61.697887994543244,0,0.0
2015-06-29,257.0639953613281,257.1730041503906,248.58099365234372,248.7209930419922,34742900,68.66981704057906,0,0.0
2015-06-30,263.0719909667969,267.86700439453125,255.9459991455078,257.0360107421875,44533800,72.66716410470939,-1,0.0
2015-07-01,258.6210021972656,265.1719970703125,255.7740020751953,263.3450012207031,27029800,65.9535176799852,0,-1.0
2015-07-02,255.41200256347656,261.6310119628906,254.11599731445312,258.552001953125,21551900,61.539139607331556,0,0.0
2015-07-03,256.33599853515625,257.0769958496094,253.5050048828125,255.45899963378903,19033800,62.32115312250908,0,0.0
2015-07-04,260.885986328125,261.4570007324219,254.1999969482422,256.4909973144531,15620400,65.98845347673318,0,0.0
2015-07-05,271.9129943847656,274.5060119628906,258.70098876953125,260.80499267578125,44156100,72.87815301260495,-1,0.0
2015-07-06,269.0299987792969,277.4219970703125,267.6000061035156,271.1080017089844,49154800,68.94579835979954,0,-1.0
2015-07-07,266.2070007324219,271.34100341796875,264.8320007324219,269.9630126953125,28857600,65.2340304369962,0,0.0
2015-07-08,270.7850036621094,272.97100830078125,264.385986328125,265.98199462890625,36980200,68.22183381034925,0,0.0
2015-07-09,269.2279968261719,272.3349914550781,267.08599853515625,270.8269958496094,40301200,66.13993058111143,0,0.0
2015-07-10,284.8940124511719,294.59100341796875,268.802001953125,269.156005859375,100390000,74.55404806476814,-1,0.0
2015-07-11,293.114990234375,298.5060119628906,283.5299987792969,284.8800048828125,41109900,77.68747169604143,-1,-1.0
2015-07-12,310.86700439453125,314.3940124511719,292.5050048828125,293.1400146484375,56405000,82.65449506460222,-1,-1.0
2015-07-13,292.0539855957031,310.947998046875,281.010986328125,310.8269958496094,62053900,65.90931708737662,0,-1.0
2015-07-14,287.4639892578125,296.1470031738281,286.63800048828125,292.03399658203125,28727200,62.57823646810029,0,0.0
2015-07-15,285.8290100097656,293.2479858398437,285.36700439453125,288.0450134277344,27486600,61.388072176401316,0,0.0
2015-07-16,278.0889892578125,291.1830139160156,275.239990234375,286.0419921875,49482600,55.9619337058866,0,0.0
2015-07-17,279.47198486328125,280.2799987792969,272.0429992675781,278.09100341796875,27591400,56.69843552412856,0,0.0
2015-07-18,274.9010009765625,282.5270080566406,274.07501220703125,279.3309936523437,25187100,53.51293329455863,0,0.0
2015-07-19,273.614013671875,275.6700134277344,272.51300048828125,274.7669982910156,15332500,52.616581033386154,0,0.0
2015-07-20,278.9809875488281,278.9809875488281,272.9599914550781,273.4989929199219,22711400,55.93160800923274,0,0.0
2015-07-21,275.8330078125,280.5469970703125,275.41900634765625,278.8819885253906,22930700,53.56446459316751,0,0.0
2015-07-22,277.22198486328125,277.6659851074219,274.3810119628906,275.6570129394531,19389800,54.47988056179031,0,0.0
2015-07-23,276.04901123046875,278.1109924316406,275.71600341796875,277.34100341796875,18531300,53.520336928077334,0,0.0
2015-07-24,288.27801513671875,289.25299072265625,275.2539978027344,276.0050048828125,37199400,61.19418073849433,0,0.0
2015-07-25,288.6969909667969,290.7330017089844,286.00201416015625,288.1640014648437,20662200,61.42913962778288,0,0.0
2015-07-26,292.6860046386719,293.052001953125,287.7059936523437,288.6400146484375,16032300,63.68368038884685,0,0.0
2015-07-27,293.6239929199219,297.77398681640625,287.45001220703125,292.6390075683594,30592000,64.21338764871209,0,0.0
2015-07-28,294.427001953125,296.64898681640625,293.4230041503906,293.63299560546875,25453600,64.68824277109034,0,0.0
2015-07-29,289.5899963378906,294.5360107421875,288.7770080566406,294.4840087890625,24672600,59.56144042335605,0,0.0
2015-07-30,287.72198486328125,290.1260070800781,286.5679931640625,289.1029968261719,21635800,57.66084425651522,0,0.0
2015-07-31,284.6499938964844,288.9590148925781,282.343994140625,287.6960144042969,23629100,54.57654994242159,0,0.0
2015-08-01,281.6010131835937,284.9320068359375,278.11199951171875,284.6860046386719,18995000,51.624973186257996,0,0.0
2015-08-02,282.614013671875,283.0320129394531,277.52899169921875,280.4490051269531,17722200,52.54327497160952,0,0.0
2015-08-03,281.2269897460937,285.47100830078125,280.2330017089844,282.8059997558594,21474100,51.112567361866816,0,0.0
2015-08-04,285.2179870605469,285.7149963378906,281.2250061035156,281.2250061035156,21908700,54.916505831262825,0,0.0
2015-08-05,281.8819885253906,285.5010070800781,281.4880065917969,284.84698486328125,20128000,51.32177002038152,0,0.0
2015-08-06,278.5769958496094,281.906005859375,278.40301513671875,281.906005859375,18792100,47.97152233617846,0,0.0
2015-08-07,279.5849914550781,280.3919982910156,276.3659973144531,278.7409973144531,42484800,49.06365621198762,0,0.0
2015-08-08,260.9970092773437,279.9280090332031,260.7099914550781,279.74200439453125,58533000,34.62837699967359,0,0.0
2015-08-09,265.0830078125,267.00299072265625,260.4679870605469,261.1159973144531,23789600,38.88498672520868,0,0.0
2015-08-10,264.4700012207031,267.0320129394531,262.59600830078125,265.4779968261719,20979400,38.48016564465063,0,0.0
2015-08-11,270.385986328125,270.385986328125,264.093994140625,264.3420104980469,25433900,44.48671066998804,0,0.0
2015-08-12,266.3760070800781,270.6730041503906,265.468994140625,270.5979919433594,26815400,41.52705969897746,0,0.0
2015-08-13,264.0799865722656,266.23199462890625,262.84100341796875,266.1830139160156,27685500,39.890622520866685,0,0.0
2015-08-14,265.67999267578125,267.46600341796875,261.4779968261719,264.1319885253906,27091200,41.617190590343704,0,0.0
2015-08-15,261.5509948730469,266.6669921875,261.2959899902344,265.52899169921875,19321100,38.54061355020599,0,0.0
2015-08-16,258.5069885253906,262.44000244140625,257.0409851074219,261.8659973144531,29717000,36.40398258301772,0,0.0
2015-08-17,257.9760131835937,260.5050048828125,257.11700439453125,258.489990234375,21617900,36.02877306221266,0,0.0
2015-08-18,211.07899475097656,257.9930114746094,211.07899475097656,257.9259948730469,42147200,18.193147313711677,1,0.0
2015-08-19,226.6840057373047,237.40899658203125,222.76600646972656,225.67100524902344,60869200,30.51879499145936,0,1.0
2015-08-20,235.3500061035156,237.3650054931641,226.8990020751953,226.8990020751953,32275000,36.26204228149881,0,0.0
2015-08-21,232.56900024414065,236.4320068359375,231.7239990234375,235.35499572753903,23173800,35.254929947367586,0,0.0
2015-08-22,230.38999938964844,234.95700073242188,222.70399475097656,232.66200256347656,23205900,34.44764769339865,0,0.0
2015-08-23,228.16900634765625,232.7050018310547,225.5800018310547,230.37600708007807,18406600,33.603033234221314,0,0.0
2015-08-24,210.4949951171875,228.13900756835935,210.4429931640625,228.11199951171875,59220700,27.768301764830326,1,0.0
2015-08-25,221.60899353027344,226.3209991455078,199.56700134277344,210.0679931640625,61089200,35.36821179597091,0,1.0
2015-08-26,225.83099365234372,231.18299865722656,220.20399475097656,222.0760040283203,31808000,38.035418892563406,0,0.0
2015-08-27,224.7689971923828,228.64300537109372,223.6840057373047,226.0500030517578,21905400,37.61492443995426,0,0.0
2015-08-28,231.39599609375,235.218994140625,220.92599487304688,224.7010040283203,31336600,41.92920470003978,0,0.0
2015-08-29,229.77999877929688,233.2220001220703,227.3300018310547,231.5489959716797,17142500,41.18131715448939,0,0.0
2015-08-30,228.7610015869141,232.0679931640625,226.2469940185547,229.8950042724609,19412600,40.688474688752834,0,0.0
2015-08-31,230.05599975585935,231.95599365234372,225.9149932861328,229.11399841308597,20710700,41.64428591415652,0,0.0
2015-09-01,228.1210021972656,231.21600341796875,226.8600006103516,230.2559967041016,20575200,40.59167951659483,0,0.0
2015-09-02,229.28399658203125,230.57699584960935,226.4750061035156,228.0269927978516,18760400,41.54797483170669,0,0.0
2015-09-03,227.18299865722656,229.60499572753903,226.66700744628903,229.32400512695312,17482000,40.28633553412955,0,0.0
2015-09-04,230.29800415039065,230.8999938964844,227.05099487304688,227.21499633789065,20962400,43.047643970285414,0,0.0
2015-09-05,235.0189971923828,236.14300537109372,229.4429931640625,230.19900512695312,20671400,47.044440024472536,0,0.0
2015-09-06,239.83999633789065,242.91200256347656,234.68099975585935,234.8699951171875,25473700,50.83857789344931,0,0.0
2015-09-07,239.8470001220703,242.1060028076172,238.7220001220703,239.9340057373047,21192200,50.84408797066938,0,0.0
2015-09-08,243.60699462890625,245.781005859375,239.6779937744141,239.8459930419922,26879200,53.83552773316516,0,0.0
2015-09-09,238.16799926757807,244.4160003662109,237.8209991455078,243.4149932861328,23635700,49.1737261662834,0,0.0
2015-09-10,238.4770050048828,241.29299926757807,235.7910003662109,238.33599853515625,21215500,49.44158795943394,0,0.0
2015-09-11,240.10699462890625,241.16900634765625,238.32899475097656,238.32899475097656,19224700,50.91121706592841,0,0.0
2015-09-12,235.22900390625,240.12399291992188,234.7539978027344,239.85499572753903,17962600,46.55030192848861,0,0.0
2015-09-13,230.51199340820312,235.93499755859372,229.33200073242188,235.24200439453125,18478800,42.737986957505356,0,0.0
2015-09-14,230.6439971923828,232.44000244140625,227.96099853515625,230.60899353027344,20997800,42.87896988526265,0,0.0
2015-09-15,230.3040008544922,259.1820068359375,229.82200622558597,230.49200439453125,19177800,42.58812530316946,0,0.0
