Date,Portfolio Value
2015-10-26,9904.341767088246
2015-10-27,9917.463459168812
2015-10-28,9954.20325025269
2015-10-29,9988.318347892318
2015-10-30,9954.20325025269
2015-11-02,9972.573145794631
2015-11-03,9993.567290995648
2015-11-04,9922.711958486969
2015-11-05,9867.601828075974
2015-11-06,9786.249792787763
2015-11-09,9867.601828075974
2015-11-10,9825.613981459112
2015-11-11,9846.608422516912
2015-11-12,9917.463459168812
2015-11-13,9914.839061581342
2015-11-16,9938.45745644144
2015-11-17,9770.504146904901
2015-11-18,9833.487026293129
2015-11-19,9914.839061581342
2015-11-20,9822.990027656815
2015-11-23,9804.620280043267
2015-11-24,9872.851067036088
2015-11-25,9872.851067036088
2015-11-27,9807.066275991005
2015-11-30,9867.58836659238
2015-12-01,9936.004655787709
2015-12-02,9888.639464223992
2015-12-03,9928.110013408583
2015-12-04,10064.94303558441
2015-12-07,9959.686955712783
2015-12-08,9914.953410227705
2015-12-09,9970.212208671808
2015-12-10,9951.79260919044
2015-12-11,9975.475352900688
2015-12-14,9791.277582946317
2015-12-15,9804.435073697543
2015-12-16,9949.16170275376
2015-12-17,9762.332286720752
2015-12-18,9838.643070366816
2015-12-21,9901.796659118436
2015-12-22,9901.796659118436
2015-12-23,9951.79260919044
2015-12-24,9993.894804453665
2015-12-28,9917.584908377949
2015-12-29,9933.373305565854
2015-12-30,9875.482121401159
2015-12-31,9878.113767479796
2016-01-04,9975.475352900688
2016-01-05,9949.16170275376
2016-01-06,10025.47233847143
2016-01-07,10238.61466500941
2016-01-08,10151.778628404325
2016-01-11,10080.731432772316
2016-01-12,10014.94634587045
2016-01-13,10051.785840689969
2016-01-14,9930.741807415608
2016-01-15,10014.94634587045
2016-01-19,9933.373305565854
2016-01-20,10070.205588099729
2016-01-21,10128.09647640764
2016-01-22,10193.880971595941
2016-01-25,10375.447095471676
2016-01-26,10443.86397638057
2016-01-27,10525.43760839873
2016-01-28,10478.071529264667
2016-01-29,10543.199204644836
2016-02-01,10584.880963751859
2016-02-02,10530.173728148446
2016-02-03,10754.549600379883
2016-02-04,10870.606305993493
2016-02-05,10988.055641039879
2016-02-08,11056.303151586255
2016-02-09,10883.63557438152
2016-02-10,10972.822906727723
2016-02-11,11069.441495444054
2016-02-12,11138.115680071107
2016-02-16,10977.859876945293
2016-02-17,11049.97474265166
2016-02-18,11227.857717700335
2016-02-19,11211.031231017501
2016-02-22,11272.905429036804
2016-02-23,11442.53637096216
2016-02-24,11428.54229903211
2016-02-25,11456.292619982109
2016-02-26,11444.845783939794
2016-02-29,11526.44005262908
2016-03-01,11387.321236724882
2016-03-02,11456.185175292689
2016-03-03,11529.491755530322
2016-03-04,11487.285163324224
2016-03-07,11518.073410785775
2016-03-08,11401.51700312959
2016-03-09,11480.686852858309
2016-03-10,11586.249697554129
2016-03-11,11537.86686080418
2016-03-14,11476.28888450174
2016-03-15,11590.64692522103
2016-03-16,11808.368456113023
2016-03-17,11720.400447602156
2016-03-18,11711.691248118195
2016-03-21,11700.805420939118
2016-03-22,11659.437517779968
2016-03-23,11391.641671706986
2016-03-24,11454.78122922429
2016-03-28,11465.666323120597
2016-03-29,11561.463362175135
2016-03-30,11493.970060412415
2016-03-31,11459.135217897296
2016-04-01,11474.375767032148
2016-04-04,11441.717552212143
2016-04-05,11552.755384829125
2016-04-06,11544.045940917573
2016-04-07,11663.792973018517
2016-04-08,11807.488776027913
2016-04-11,12053.512723315149
2016-04-12,12062.221922799112
2016-04-13,11997.558657455502
2016-04-14,11863.124495409276
2016-04-15,11910.068876144025
2016-04-18,11948.479286972397
2016-04-19,12055.17295609891
2016-04-20,11963.416788742948
2016-04-21,12059.441498214728
2016-04-22,12012.496159226053
2016-04-25,12010.362127731625
2016-04-26,12089.315783065389
2016-04-27,12117.05603642162
2016-04-28,12317.640862652448
2016-04-29,12706.008242655389
2016-05-02,12651.08111800297
2016-05-03,12498.40843147392
2016-05-04,12307.922472416998
2016-05-05,12392.81162769988
2016-05-06,12517.042409513375
2016-05-09,12293.427234697294
2016-05-10,12405.234357208921
2016-05-11,12510.830696086547
2016-05-12,12444.574124153878
2016-05-13,12504.61944755613
2016-05-16,12608.14606760157
2016-05-17,12703.388466009514
2016-05-18,12341.050293486918
2016-05-19,12450.78792961457
2016-05-20,12461.138150912942
2016-05-23,12401.094454648137
2016-05-24,12194.043771487532
2016-05-25,12270.65219185602
2016-05-26,12239.594786962905
2016-05-27,12138.021894094523
2016-05-31,12169.116025804291
2016-06-01,12196.064211299903
2016-06-02,12208.501120149549
2016-06-03,12668.69045730354
2016-06-06,12614.794551208732
2016-06-07,12594.063425448703
2016-06-08,12676.981884835443
2016-06-09,12751.607057104626
2016-06-10,12757.825976425864
2016-06-13,12884.273616786366
2016-06-14,12795.138097664043
2016-06-15,12942.315933991744
2016-06-16,12851.106976865929
2016-06-17,12861.471842401324
2016-06-20,12788.918713446392
2016-06-21,12664.545905778623
2016-06-22,12766.118333750592
2016-06-23,12703.930535227468
2016-06-24,12936.096084877681
2016-06-27,13068.763574352246
2016-06-28,12969.26318969453
2016-06-29,12998.285278090047
2016-06-30,13118.51539381855
2016-07-01,13296.78410758113
2016-07-05,13336.170131719215
2016-07-06,13493.713298478724
2016-07-07,13325.80526618382
2016-07-08,13319.649916798144
2016-07-11,13262.188943259716
2016-07-12,12970.777287578312
2016-07-13,13065.179102132335
2016-07-14,13145.212911817056
2016-07-15,13130.848128679896
2016-07-18,13173.944779328616
2016-07-19,13165.736266072034
2016-07-20,12825.072150108786
2016-07-21,12927.68247791939
2016-07-22,12956.411123698806
2016-07-25,12808.654203100721
2016-07-26,12935.890070681075
2016-07-27,13120.588292542205
2016-07-28,13104.170345534141
2016-07-29,13225.24902273902
2016-08-01,13301.18018666152
2016-08-02,13395.581080720644
2016-08-03,13340.171430063325
2016-08-04,13329.912974667981
2016-08-05,13098.013615406117
2016-08-08,13134.953075679363
2016-08-09,13149.31877931142
2016-08-10,13206.779752849847
2016-08-11,13200.623022721822
2016-08-12,13202.67618659273
2016-08-15,13153.422345568535
2016-08-16,13114.430641919282
2016-08-17,13022.082911731064
2016-08-18,13056.970128628303
2016-08-19,12968.725504449754
2016-08-22,12923.577070672476
2016-08-23,12862.010689887135
2016-08-24,12467.990087137474
2016-08-25,12490.563843778664
2016-08-26,12477.964710946491
2016-08-29,12518.811997461793
2016-08-30,12305.758310596708
2016-08-31,12215.703795042235
2016-09-01,12393.160246630396
2016-09-02,12475.724108999297
2016-09-06,12677.5464269802
2016-09-07,12647.73091395177
2016-09-08,12537.646620436502
2016-09-09,12331.237221407231
2016-09-12,12386.279368164865
2016-09-13,12276.196616007477
2016-09-14,12253.25992630074
2016-09-15,12358.757395660617
2016-09-16,12287.662777270518
2016-09-19,12253.25992630074
2016-09-20,12255.554494396842
2016-09-21,12597.276362028462
2016-09-22,12560.580227427481
2016-09-23,12464.255121913477
2016-09-26,12420.680677776763
2016-09-27,12347.2909775046
2016-09-28,12443.614798553703
2016-09-29,12425.268529504072
2016-09-30,12374.812436222885
2016-10-03,12299.129709212495
2016-10-04,11854.20288517326
2016-10-05,11975.754881309447
2016-10-06,11896.010096495516
2016-10-07,11917.118739677218
2016-10-10,11881.937317416381
2016-10-11,11867.865326492743
2016-10-12,11940.573196330111
2016-10-13,11980.446245533321
2016-10-14,11907.737324821961
2016-10-17,11956.992051598929
2016-10-18,12067.227419886818
2016-10-19,12283.009682142205
2016-10-20,12224.372489635985
2016-10-21,12196.226406040721
2016-10-24,12104.754918337341
2016-10-25,12189.188702908663
2016-10-26,12132.899162903117
2016-10-27,12179.8080762089
2016-10-28,12233.75442992824
2016-10-31,12353.371475789889
2016-11-01,12545.697705081393
2016-11-02,12482.372563691777
2016-11-03,12526.933561778384
2016-11-04,12512.862096291743
2016-11-07,12297.081935784343
2016-11-08,12250.172234323067
2016-11-09,12273.62642825746
2016-11-10,11926.500154532478
2016-11-11,11708.374968709386
2016-11-14,11661.466318122104
2016-11-15,11881.937317416381
2016-11-16,11886.627893484761
2016-11-17,11830.337565323722
2016-11-18,11813.9192354919
2016-11-21,11837.373954863288
2016-11-22,11827.991489134038
2016-11-23,11659.120504650917
2016-11-25,11689.611088124877
2016-11-28,11844.620256482985
2016-11-29,11854.01454454466
2016-11-30,11755.372155430592
2016-12-01,11755.372155430592
2016-12-02,11905.683917039365
2016-12-05,11917.4282220682
2016-12-06,11865.7577986995
2016-12-07,11936.217060910047
2016-12-08,11966.748628469739
2016-12-09,11856.363510637826
2016-12-12,11823.482451547972
2016-12-13,11924.473281318209
2016-12-14,11687.262910187204
2016-12-15,11515.812818206421
2016-12-16,11581.573360075141
2016-12-19,11572.17986016896
2016-12-20,11595.666105760143
2016-12-21,11553.390233171618
2016-12-22,11543.996733265438
2016-12-23,11644.98703759868
2016-12-27,11717.794477746897
2016-12-28,11816.436866860964
2016-12-29,12077.133746301652
2016-12-30,11980.841374154741
2017-01-03,12077.133746301652
2017-01-04,12079.48244967632
2017-01-05,12307.299846338141
2017-01-06,12203.95978775624
2017-01-09,12213.353550380918
2017-01-10,12173.427169322553
2017-01-11,12145.244567856029
2017-01-12,12194.564186102072
2017-01-13,12189.868092945228
2017-01-17,12276.76643974896
2017-01-18,12178.124838790387
2017-01-19,12201.611347100068
2017-01-20,12246.235134907767
2017-01-23,12412.986506546724
2017-01-24,12485.794734850437
2017-01-25,12469.355124820253
2017-01-26,12424.731337012556
2017-01-27,12405.941710015213
2017-01-30,12457.61055707292
2017-01-31,12558.601912280155
2017-02-01,12567.997251215824
2017-02-02,12676.033140236072
2017-02-03,12673.685487735398
2017-02-06,12787.615366431639
2017-02-07,12766.900263738034
2017-02-08,12826.150782343222
2017-02-09,12726.88096783189
2017-02-10,12802.821649117996
2017-02-13,12787.186494341666
2017-02-14,12754.019609034462
2017-02-15,12765.075402366363
2017-02-16,13025.99489525487
2017-02-17,12953.026857139716
2017-02-21,12939.89296645471
2017-02-22,12887.353485781747
2017-02-23,12847.950834243495
2017-02-24,12821.641424836034
2017-02-27,12683.520086331984
2017-02-28,12611.169577767685
2017-03-01,12683.520086331984
2017-03-02,12492.780908496248
2017-03-03,12536.628454950494
2017-03-06,12488.396251799146
2017-03-07,12433.584614894062
2017-03-08,12444.546256636815
2017-03-09,12422.622973151309
2017-03-10,12527.858651814675
2017-03-13,12543.206419479382
2017-03-14,12440.161844810522
2017-03-15,12707.6374122617
2017-03-16,12683.520086331984
2017-03-17,12670.366116240679
2017-03-20,12716.405256431051
2017-03-21,12801.911204311506
2017-03-22,12808.486475261498
2017-03-23,12784.370618556633
2017-03-24,12749.292385496588
2017-03-27,12834.796374410573
2017-03-28,12720.789423386537
2017-03-29,12744.90870828272
2017-03-30,12668.173053279705
2017-03-31,12701.058223378772
2017-04-03,12771.217138206946
2017-04-04,12804.101818564395
2017-04-05,12782.178045337274
2017-04-06,12764.63892880725
2017-04-07,12733.945352444309
2017-04-10,12806.293902042138
2017-04-11,12942.224136551682
2017-04-12,12970.726608920118
2017-04-13,12885.222130264516
2017-04-17,12887.412744517405
2017-04-18,12858.912231115439
2017-04-19,12683.520086331984
2017-04-20,12747.09932253561
2017-04-21,12753.677531935307
2017-04-24,12712.021089475567
2017-04-25,12240.653353580585
2017-04-26,12255.99965202044
2017-04-27,12199.929984280989
2017-04-28,12202.223743376955
2017-05-01,12117.862112547404
2017-05-02,12129.83254339388
2017-05-03,12080.952066686697
2017-05-04,12028.576669388403
2017-05-05,12066.742001194158
2017-05-08,12095.271019414176
2017-05-09,12100.555201190153
2017-05-10,12130.145340958248
2017-05-11,12214.993757897544
2017-05-12,12261.523248948755
2017-05-15,12269.73473122021
2017-05-16,12286.15739006034
2017-05-17,12327.213272903726
2017-05-18,12162.989130124628
2017-05-19,12201.308056012715
2017-05-22,12264.260817309609
2017-05-23,12138.35621182415
2017-05-24,12217.729797744516
2017-05-25,12102.774854296917
2017-05-26,12135.679172612985
2017-05-30,12146.647788222966
2017-05-31,12179.55394075569
2017-06-01,12097.289935086374
2017-06-02,12086.321930881943
2017-06-05,12083.579165573894
2017-06-06,12316.65888455549
2017-06-07,12275.528410234712
2017-06-08,12206.973951266767
2017-06-09,12119.227166306338
2017-06-12,12141.164091823528
2017-06-13,12121.96962591161
2017-06-14,12017.769306130655
2017-06-15,11932.763757964392
2017-06-16,11946.474527476872
2017-06-19,11949.216069973814
2017-06-20,11916.311140252194
2017-06-21,11960.184074178243
2017-06-22,12056.158237954489
2017-06-23,12163.10071163794
2017-06-26,12124.710862705777
2017-06-27,12053.41638975477
2017-06-28,12067.12624215892
2017-06-29,12004.057925212623
2017-06-30,12006.800079115119
2017-07-03,11924.53699055413
2017-07-05,12015.026235119829
2017-07-06,11938.247760066606
2017-07-07,11853.242517603121
2017-07-10,11982.12222250654
2017-07-11,12004.057925212623
2017-07-12,11993.089615305416
2017-07-13,11951.958529579086
2017-07-14,12028.737310335084
2017-07-17,12053.41638975477
2017-07-18,12061.642240056704
2017-07-19,12067.12624215892
2017-07-20,12119.227166306338
2017-07-21,12083.579165573894
2017-07-24,11875.179137417534
2017-07-25,12042.448691253114
2017-07-26,12097.289935086374
2017-07-27,12176.811786853195
2017-07-28,12270.042879618617
2017-07-31,12281.011800931374
2017-08-01,12371.501656902628
2017-08-02,12344.079812174896
2017-08-03,12322.143192360483
2017-08-04,12198.748712370383
2017-08-07,12187.780096760402
2017-08-08,12168.584713740156
2017-08-09,12231.653030686452
2017-08-10,12324.884429154648
2017-08-11,12316.65888455549
2017-08-14,12228.910571081182
2017-08-15,12182.295177549859
2017-08-16,12281.011800931374
2017-08-17,12264.55734900252
2017-08-18,12206.973951266767
2017-08-21,12281.011800931374
2017-08-22,12267.30072571612
2017-08-23,12311.174882453275
2017-08-24,12319.400427052435
2017-08-25,12344.079812174896
2017-08-28,12489.411829087734
2017-08-29,12538.85313908223
2017-08-30,12519.626880081589
2017-08-31,12585.549849552022
2017-09-01,12618.51102858446
2017-09-05,12648.723633956106
2017-09-06,12548.110870763054
2017-09-07,12588.491461462476
2017-09-08,12537.340456111215
2017-09-11,12429.656683704621
2017-09-12,12435.042640078767
2017-09-13,12346.202524118704
2017-09-14,12356.96934333905
2017-09-15,12400.044410322
2017-09-18,12297.743897715933
2017-09-19,12292.360338296116
2017-09-20,12176.599728663337
2017-09-21,12138.90971919666
2017-09-22,12146.985058326387
2017-09-25,12208.90408137516
2017-09-26,12163.138133540171
2017-09-27,12114.680106375985
2017-09-28,12103.911789059184
2017-09-29,12074.298017580108
2017-10-02,12079.681876619217
2017-10-03,12122.756643982877
2017-10-04,12163.138133540171
2017-10-05,12163.138133540171
2017-10-06,12208.90408137516
2017-10-09,12238.518152473527
2017-10-10,12225.05625773107
2017-10-11,12254.669130352275
2017-10-12,12233.133694195834
2017-10-13,12230.440716008761
2017-10-16,12114.680106375985
2017-10-17,12109.295648098294
2017-10-18,12095.834652213709
2017-10-19,12076.990396528598
2017-10-20,12058.14674008207
2017-10-23,12090.4507931746
2017-10-24,12009.686915202135
2017-10-25,11982.767020768006
2017-10-26,11648.944689657801
2017-10-27,11694.710038254208
2017-10-30,11697.454860030888
2017-10-31,11630.325896008082
2017-11-01,11564.786689635075
2017-11-02,11529.958186498485
2017-11-03,11500.407549592092
2017-11-06,11503.41390094009
2017-11-07,11497.294458946737
2017-11-08,11497.294458946735
2017-11-09,11535.243640678771
2017-11-10,11493.480774659303
2017-11-13,11483.693372721193
2017-11-14,11503.566326264994
2017-11-15,11483.399468591142
2017-11-16,11473.169931509616
2017-11-17,11525.043566037122
2017-11-20,11465.44721442509
2017-11-21,11472.554895841262
2017-11-22,11551.753488945127
2017-11-24,11537.170964024852
2017-11-27,11591.855432475875
2017-11-28,11562.69038263533
2017-11-29,11522.502826618267
2017-11-30,11431.168099096618
2017-12-01,11537.116594009847
2017-12-04,11478.6619301899
2017-12-05,11427.514758685316
2017-12-06,11347.139240904806
2017-12-07,11387.327202668252
2017-12-08,11383.67264501781
2017-12-11,11383.67264501781
2017-12-12,11380.01930460651
2017-12-13,11551.72995565505
2017-12-14,11573.651215361993
2017-12-15,11533.46406509131
2017-12-18,11628.452133024257
2017-12-19,11602.877938652395
2017-12-20,11664.985942883643
2017-12-21,11668.640094787703
2017-12-22,11683.253456432903
2017-12-26,11719.788077785048
2017-12-27,11690.559325762744
2017-12-28,11675.945152624781
2017-12-29,11683.253456432903
2018-01-02,11949.952175414393
2018-01-03,11876.883744202865
2018-01-04,11887.734165224427
2018-01-05,11858.800512544763
2018-01-08,11782.844351882495
2018-01-09,11717.74222744204
2018-01-10,11724.975439767499
2018-01-11,11750.292687128893
2018-01-12,11920.287035044781
2018-01-16,11949.221491102278
2018-01-17,11739.442667796247
2018-01-18,11616.468016040546
2018-01-19,11649.020885860897
2018-01-22,11699.65738902827
2018-01-23,11815.396820013932
2018-01-24,11894.968984305553
2018-01-25,11804.545193925618
2018-01-26,11786.462363956432
2018-01-29,11641.786870157604
2018-01-30,11627.319240439941
2018-01-31,11652.637692868084
2018-02-01,11667.104920896836
2018-02-02,11421.15802751893
2018-02-05,11381.371543684203
2018-02-06,11330.73504051683
2018-02-07,11294.566167067125
2018-02-08,11236.69685326321
2018-02-09,11175.210330763195
2018-02-12,11248.536068965437
2018-02-13,11233.676104488106
2018-02-14,11393.397827498995
2018-02-15,11278.250635099099
2018-02-16,11218.819440208314
2018-02-20,11096.243090619137
2018-02-21,11025.668366206773
2018-02-22,10958.808426651398
2018-02-23,10847.375606583797
2018-02-26,10862.440749655623
2018-02-27,10697.881568024317
2018-02-28,10604.768406602938
2018-03-01,10565.438739178593
2018-03-02,10613.270917519238
2018-03-05,10649.616807901115
2018-03-06,10735.494654725144
2018-03-07,10677.546182342992
2018-03-08,10706.519501395673
2018-03-09,10727.216563567235
2018-03-12,10855.531103637599
2018-03-13,10876.227248670766
2018-03-14,10934.175721052918
2018-03-15,10888.645761115224
2018-03-16,10934.175721052918
2018-03-19,10909.340989009996
2018-03-20,10818.278776288615
2018-03-21,10946.592857789783
2018-03-22,10872.088661661011
2018-03-23,11008.681751458484
2018-03-26,11116.301063634075
2018-03-27,11033.517859208998
2018-03-28,10963.150415813194
2018-03-29,10987.985147856118
2018-04-02,11058.352132682725
2018-04-03,11008.681751458484
2018-04-04,11016.959384047193
2018-04-05,11037.656446218756
2018-04-06,11087.324993166207
2018-04-09,11083.187781864046
2018-04-10,11120.440109213028
2018-04-11,11248.754649283394
2018-04-12,11165.970986289121
2018-04-13,11277.72888547447
2018-04-16,11228.059421388623
2018-04-17,11244.615145135242
2018-04-18,11323.260679688958
2018-04-19,11348.09541173188
2018-04-20,11286.008352339973
2018-04-23,11182.527168604938
2018-04-24,11372.929685205607
2018-04-25,11418.461937989292
2018-04-26,11472.271823361687
2018-04-27,11534.360717030388
2018-04-30,11410.183388262185
2018-05-01,11397.766251525321
2018-05-02,11368.792015334246
2018-05-03,11414.321975271941
2018-05-04,11410.183388262185
2018-05-07,11364.65342832449
2018-05-08,11331.538770846866
2018-05-09,11348.09541173188
2018-05-10,11435.01766173591
2018-05-11,11422.600983568245
2018-05-14,11414.321975271941
2018-05-15,11286.008352339973
2018-05-16,11298.425030507638
2018-05-17,11294.28644349788
2018-05-18,11281.867931053424
2018-05-21,11298.425030507638
2018-05-22,11265.311748737608
2018-05-23,11352.235833018429
2018-05-24,11414.321975271941
2018-05-25,11377.070106492156
2018-05-29,11352.235833018429
2018-05-30,11385.422944429298
2018-05-31,11306.599943596051
2018-06-01,11260.96680558886
2018-06-04,11186.292938856917
2018-06-05,11211.184533480362
2018-06-06,11202.88718241615
2018-06-07,11207.03539937906
2018-06-08,11236.076586673007
2018-06-11,11310.749077697357
2018-06-12,11294.155292707323
2018-06-13,11248.521696130934
2018-06-14,11298.30396823943
2018-06-15,11148.956693344742
2018-06-18,11161.401802802671
2018-06-19,11169.698695297688
2018-06-20,11153.105368876852
2018-06-21,11165.551395473174
2018-06-22,11244.372103460431
2018-06-25,11173.848287968189
2018-06-26,11124.066015859695
2018-06-27,11103.323096768356
2018-06-28,11103.323096768356
2018-06-29,11281.709724680199
2018-07-02,11277.560590578894
2018-07-03,11364.680483907157
2018-07-05,11422.760107079866
2018-07-06,11372.977376402174
2018-07-09,11339.789806422108
2018-07-10,11397.868512456422
2018-07-11,11194.590289921132
2018-07-12,11202.88718241615
2018-07-13,11190.442072958223
2018-07-16,11153.105368876852
2018-07-17,11086.728853209122
2018-07-18,11028.648771467215
2018-07-19,10953.974904735274
2018-07-20,10966.420014193201
2018-07-23,10734.104272917544
2018-07-24,10754.845357732092
2018-07-25,10738.055255786143
2018-07-26,10432.29999393307
2018-07-27,10488.174108995274
2018-07-30,10453.386115576424
2018-07-31,10470.981908130856
2018-08-01,10364.219496495836
2018-08-02,10359.722283770465
2018-08-03,10432.494935967285
2018-08-06,10391.123655350726
2018-08-07,10288.929371003233
2018-08-08,10349.952944695793
2018-08-09,10321.499932436993
2018-08-10,10307.13346400932
2018-08-13,10147.516755602363
2018-08-14,10103.551037351554
2018-08-15,9891.419059377797
2018-08-16,9831.621738687681
2018-08-17,9912.149050423071
2018-08-20,9973.128083449361
2018-08-21,9993.645150967426
2018-08-22,10097.16637268438
2018-08-23,10018.841991721056
2018-08-24,10138.935066323136
2018-08-27,10222.479956820544
2018-08-28,10222.479956820544
2018-08-29,10222.479956820544
2018-08-30,10159.645684743424
2018-08-31,10133.463487507977
2018-09-04,9829.759118874801
2018-09-05,9834.994634848674
2018-09-06,9871.981416312381
2018-09-07,9941.276467316218
2018-09-10,9786.694431357751
2018-09-11,9792.025271857992
2018-09-12,9957.268988816937
2018-09-13,9973.259160117945
2018-09-14,9973.259160117945
2018-09-17,10101.191693974637
2018-09-18,10170.486157428546
2018-09-19,10234.451543031999
2018-09-20,10245.112048932624
2018-09-21,10165.15707957809
2018-09-24,10468.99148609464
2018-09-25,10543.618552698574
2018-09-26,10367.713154739147
2018-09-27,10516.964350197373
2018-09-28,10490.313085445814
2018-10-01,10522.29636579747
2018-10-02,10815.470266413395
2018-10-03,10778.156733111427
2018-10-04,10794.147491962363
2018-10-05,10698.20000110711
2018-10-08,10666.216720755456
2018-10-09,10618.24444420265
2018-10-10,10714.191935057903
2018-10-11,11289.87923038913
