Date,Close,High,Low,Open,Volume,Shares Bought,Cumulative Shares,Investment,Portfolio Value
2018-04-30,39.32827377319336,39.86152483329798,38.8068245723238,39.3188373262577,150347200,1.2713499780933843,70.31415131402443,2000,2765.3341930076963
2018-05-31,39.89927291870117,39.92286583330269,38.99558112200881,39.264564830660426,214277600,1.2531556678208169,71.56730698184525,2050,2855.4835133251113
2018-06-30,45.060359954833984,45.0650945644071,44.47057578446127,44.52742362719064,93770000,1.1096227382585766,72.67692972010383,2100,3274.8486136000506
2018-07-31,44.3355712890625,44.3639970225155,43.44497661534085,43.53972303650682,70925200,1.1277626191846297,73.80469233928847,2150,3272.1731986758487
2018-08-31,47.7274055480957,47.78898799607603,46.73495916711056,47.16604714558943,271742800,1.0476161321950377,74.8523084714835,2200,3572.5064826296525
2018-09-30,54.2791862487793,54.4740912318018,53.86798130897502,54.29107153933857,109560400,0.9211634045291986,75.77347187601269,2250,4112.922392674733
2018-10-31,54.01773071289063,54.53114485959022,53.80143435756826,54.18173831199316,94403200,0.925622001149118,76.69909387716181,2300,4143.110998979246
2018-11-30,52.81976318359375,52.85303982190919,51.53385232640144,52.06628216633005,233292800,0.9466153762599679,77.64570925342178,2350,4101.227974987913
2018-12-31,44.08338928222656,44.11201059622567,43.22232957056866,43.997521700692886,163210000,1.1342140614437484,78.77992331486553,2400,3472.8860271131734
2019-01-31,37.66718292236328,37.88900903303251,36.78704108753549,36.94446559968314,148158800,1.3274154348907954,80.10733874975632,2450,3017.417782110792
2019-02-28,39.71845626831055,40.30521497910826,39.577726330769984,39.823405927682096,130672400,1.2588606078301336,81.36619935758645,2500,3231.7398309029354
2019-03-31,41.91294860839844,41.95606470668543,41.41469742681215,41.747662921340286,103544800,1.1929487583219351,82.55914811590839,2550,3460.297332135223
2019-04-30,45.810325622558594,45.91572175059921,45.12523068699291,45.906141613557615,111448000,1.091456987491446,83.65060510339983,2600,3832.0614583108077
2019-05-31,50.42872619628906,51.57613857993993,50.11971286557231,50.27541841873172,259309200,0.9914983734742716,84.6421034768741,2650,4268.39346091325
2019-06-30,41.67277908325195,42.783731376927086,40.94416703750115,42.22585188982359,161584400,1.1998239882229191,85.84192746509702,2700,3577.271679333526
2019-07-31,48.4659423828125,49.17291329213038,48.24952069487889,48.85549628418299,109012000,1.0316522807927804,86.8735797458898,2750,4210.409910552962
2019-08-31,50.12035369873047,52.42883001368494,49.71396902130618,51.43570372294983,216071600,0.9975987061174009,87.8711784520072,2800,4404.134543938864
2019-09-30,49.65182113647461,49.96078696723515,49.29458008525084,49.82802734858885,80092000,1.0070124087204853,88.87819086072768,2850,4412.964035550303
2019-10-31,54.21148300170898,55.087692767101416,54.11734503640622,54.327347946053216,139223200,0.9223138204579976,89.80050468118569,2900,4868.218533068985
2019-11-30,61.74977111816406,61.77631935556102,60.14218105481074,60.23390285779305,151125200,0.8097196004875912,90.61022428167328,2950,5595.1606103588365
2019-12-31,63.95429229736328,64.94449830002212,63.78240026065368,64.70723335375712,94487200,0.7818083541213919,91.39203263579468,3000,5844.9127688397775
2020-01-31,72.71607208251953,72.77659819422657,71.46681225027338,71.72101896406637,135480400,0.6876058974040716,92.07963853319875,3050,6695.669632912423
2020-02-29,74.72798156738281,75.8973431408314,73.16882787715565,73.67240202472425,173788400,0.6690934098750493,92.74873194307379,3100,6930.925531040148
2020-03-31,72.51493072509766,73.15317785016722,67.39683013967526,68.5034460821462,341397200,0.6895131733566537,93.43824511643045,3150,6775.667871692649
2020-04-30,58.463809967041016,60.3591327272743,58.031841560613465,59.82038494793416,176218400,0.8552299281929712,94.29347504462342,3200,5512.755806140788
2020-05-31,70.1512222290039,72.56102298757865,69.3697955313602,69.46686565282405,240616800,0.7127459566816725,95.0062210013051,3250,6664.802522600412
2020-06-30,78.31767272949219,78.43934069786921,77.18859041846218,77.31999390359594,80791200,0.6384255080293191,95.64464650933441,3300,7490.6661236460195
2020-07-31,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200,0.5643273894510836,96.20897389878549,3350,8524.216234867417
2020-08-31,106.0336456298828,108.66167105374215,105.01650308916156,105.31580157029778,308151200,0.47154843826202286,96.6805223370475,3400,10251.388244798463
2020-09-30,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100,0.3821498870040816,97.06267222405158,3450,12699.555269398117
2020-10-31,113.88177490234376,114.78861696573016,112.9456810690759,114.71060728643806,116120400,0.43905181529596066,97.50172403934754,3500,11103.669389639415
2020-11-30,106.06149291992188,107.92393519387548,104.64760263945637,106.39303037953306,122866900,0.47142462946237046,97.97314866880991,3550,10391.178413879436
2020-12-31,119.87056732177734,120.60315308283556,117.22349166609008,118.20027268083436,127728200,0.4171165709575841,98.3902652397675,3600,11794.09691323108
2021-01-31,126.4052276611328,130.5077047138714,123.81675662565016,130.419798004515,143301900,0.3955532609303155,98.78581850069781,3650,12487.043877272052
2021-02-28,131.025390625,132.2366043185905,127.88991734702876,130.64444666641413,106239800,0.38160542595215025,99.16742392664996,3700,12993.450457264282
2021-03-31,125.00936889648438,125.14632198530556,120.11816582891734,121.05727592228418,116307900,0.3999700217781529,99.56739394842812,3750,12446.857080160637
2021-04-30,120.3236083984375,121.47793274502293,119.82470354215975,120.96925085519509,75089100,0.41554604840665077,99.98293999683477,3800,12030.30811870362
2021-05-31,129.65597534179688,131.15269687826483,128.96143302056885,129.16685514446183,75135100,0.38563590970790856,100.36857590654269,3850,13013.385602829967
2021-06-30,121.78225708007812,122.83075224575715,121.449093885405,122.56618191328504,67637100,0.41056883981976466,100.77914474636245,3900,12273.111713811917
2021-07-31,134.5111846923828,134.56997643445254,133.0315227403941,133.85465198573496,52485800,0.37171630087376245,101.1508610472362,3950,13605.922152118339
2021-08-31,142.59539794921875,143.99665116994922,142.33082012109094,143.41851235659007,62880000,0.35064245213443745,101.50150349937064,4000,14473.647283936776
2021-09-30,149.66876220703125,152.09274777301275,149.50193107176185,149.98280785543534,80313700,0.33407104637397117,101.83557454574462,4050,15241.604390903456
2021-10-31,139.9924774169922,140.25745160999782,136.51843289284824,139.25644963882814,94639600,0.3571620484368329,102.19273659418145,4100,14306.214369841578
2021-11-30,146.1849365234375,146.911141011652,145.04654330331536,146.21437643649898,74588300,0.3420325047785181,102.53476909895997,4150,14989.038712176784
2021-12-31,161.93638610839844,167.3712832030322,161.70050808933323,164.59977271543113,152052500,0.3087632199382945,102.84353231889827,4200,16654.109958344663
2022-01-31,178.8798828125,179.73493120982582,174.6538439370769,174.77177544165573,104487900,0.2795171777499959,103.12304949664826,4250,18446.639009228078
2022-02-28,171.60719299316406,171.83323343223077,169.3467436133565,171.0175053301255,86213900,0.29136307824807633,103.41441257489635,4300,17746.65705701493
2022-03-31,160.5977325439453,163.9435277104657,159.38734940316522,162.07381467213503,83474400,0.31133689877170717,103.72574947366806,4350,16658.12017189242
2022-04-30,171.53060913085938,172.09152763755276,169.19840379678678,171.2550749570232,78751300,0.29149316412591636,104.01724263779397,4400,17842.140989773197
2022-05-31,155.44131469726562,155.70699870242646,150.8260949299853,154.21124610323508,123055300,0.32166480383531876,104.33890744162929,4450,16218.576946803169
2022-06-30,146.5538330078125,149.5398992781837,145.53875333248308,147.7265663476628,74286600,0.3411715611514207,104.68007900278072,4500,15341.266817418145
2022-07-31,136.91558837890625,137.02399404422195,133.69301230892643,134.0674923038435,71051600,0.36518851207524883,105.04526751485596,4550,14382.334608216112
2022-08-31,159.16819763183594,161.21804069901455,158.5571920674769,158.6754473283087,67829400,0.3141331041245596,105.35940061898053,4600,16769.86590009367
2022-09-30,155.88592529296875,156.3398768664933,152.6391159459931,154.58325022090398,74229900,0.3207473664221516,105.68014798540268,4650,16474.047653802365
2022-10-31,140.57957458496094,141.1914439900878,135.88208060719077,136.39525702678367,114311700,0.35567044606314346,106.03581843146583,4700,14906.470245863626
2022-11-30,148.67189025878906,153.40886706506188,147.17185939924275,153.0437301537615,80379300,0.33631105323922617,106.37212948470506,4750,15814.54556134377
2022-12-31,146.6054229736328,147.41600568948158,144.92496463802755,146.5065813559001,71250400,0.3410515040019534,106.71318098870701,4800,15644.731035711224
2023-01-31,123.63253021240234,129.39551842727084,122.74287269172645,128.78264911213327,112117500,0.40442430413823394,107.11760529284524,4850,13243.220572647879
2023-02-28,143.7584991455078,144.92494470830036,139.69575173845908,142.3152880410748,77663600,0.3478055231321772,107.46541081597742,4900,15449.066168960337
2023-03-31,143.8592071533203,145.76003585720164,143.5621993638043,145.36403554214274,55479000,0.34756204339922214,107.81297285937664,4950,15509.888796392364
2023-04-30,164.51095581054688,164.62975289569243,162.58042764470542,162.62993146566447,56976200,0.3039311257639321,108.11690398514058,5000,17786.415213872602
2023-05-31,167.8968048095703,168.74821914844807,166.95629265889536,167.5899022757501,52472900,0.29780197459213315,108.41470595973271,5050,18202.4827250082
2023-06-30,178.53857421875,178.56831456742498,175.4057930547119,176.16916396782793,68901800,0.2800515251048142,108.69475748483752,5100,19406.207026395696
2023-07-31,190.802001953125,192.20976711966864,190.10802021232752,192.1106225488868,31458200,0.262051757781261,108.95680924261879,5150,20789.17732991642
2023-08-31,193.9248962402344,195.0352430334068,193.5977372471017,194.5494738750641,35175100,0.25783177389487905,109.21464101651367,5200,21179.43792704186
2023-09-30,188.0814971923828,188.538141753245,186.91007498628076,188.11127770079705,45732600,0.265842205354504,109.48048322186817,5250,20591.25319771451
2023-10-31,172.48580932617188,173.03181060107437,169.6863201427267,169.97421860938772,52164500,0.2898789192880769,109.77036214115624,5300,18933.829753944312
2023-11-30,172.70420837402344,172.9623111800798,168.88221462983017,169.75581666227828,56934900,0.2895123429286425,110.05987448408489,5350,19007.803496518263
2023-12-31,190.0986785888672,190.41676093068807,188.1006646303825,189.19410585978827,45679300,0.2630212917373123,110.3228957758222,5400,20972.23670508112
2024-01-31,184.53207397460935,187.3153662175252,182.79251821875232,186.03305662356885,82488700,0.27095560637810717,110.59385138220031,5450,20408.11276439714
2024-02-29,185.74481201171875,185.83427124755644,182.72296153753896,182.8919451500293,64885400,0.2691865224038961,110.86303790460421,5500,20592.23413463876
2024-03-31,178.81565856933594,179.68156498512658,176.54637506189474,178.70617492699984,73488000,0.27961757040764107,111.14265547501185,5550,19874.047133909055
2024-04-30,169.2309112548828,170.4451788535061,168.68349304450714,170.38546326457012,46240500,0.2954542974994313,111.43810977251128,5600,18858.772865323746
2024-05-31,168.50436401367188,171.8983420881576,168.3152545040848,168.78304691609097,50383100,0.2967282200236854,111.73483799253496,5650,18827.807814102765
2024-06-30,193.3800506591797,194.33684160969636,191.8751142263389,192.25383098769493,50080500,0.25855821130237416,111.99339620383734,5700,21657.288631391646
2024-07-31,216.02395629882807,216.78140506529675,211.2101334408119,211.37956216985052,60402900,0.23145581099734377,112.22485201483468,5750,24243.256527295096
2024-08-31,217.62857055664065,223.72806581879624,216.29306274041448,223.61843367222977,62501000,0.22974924603011557,112.45460126086479,5800,24473.334124919005
2024-09-30,222.28077697753903,228.49709095305272,220.684284662428,228.0480822473274,50190600,0.22494072892795577,112.67954198979275,5850,25046.496142964366
2024-10-31,225.71324157714844,229.14567442683443,223.24866456606327,229.01597026460064,63285000,0.22152001207651822,112.90106200186928,5900,25483.264681944533
2024-11-30,222.42047119140625,224.8551151455125,219.78626950218683,220.48472918772245,65276700,0.22479945183180544,113.12586145370108,5950,25161.507408465935
2024-12-31,239.3268585205078,240.52553753151284,236.89953466637493,237.00941446483552,48137100,0.2089193010307931,113.33478075473187,6000,27124.057039140484
2025-01-31,243.5821990966797,248.826433311358,241.5544297530332,248.65660659999048,55740700,0.20526951552873782,113.54005027026061,6050,27656.33513037764
2025-02-28,227.75958251953125,231.5753945205246,225.45212191586603,229.73741895869952,73063300,0.21952973151288732,113.7595800017735,6100,25909.83444880115
2025-03-31,238.02999877929688,244.02999877929688,236.1100006103516,241.7899932861328,47184000,0.21005755684753147,113.96963755862103,6150,27128.19268895547
2025-04-30,223.19000244140625,223.67999267578125,218.8999938964844,219.80999755859372,36412700,0.2240243714013419,114.19366193002237,6200,25486.883684954813
