Date,Close,High,Low,Open,Volume,Shares Bought,Cumulative Shares,Investment,Portfolio Value
2016-04-30,123.29930114746094,125.24408507723162,122.52138757555268,125.24408507723162,31564000,0.4055173024882115,7.340914884625562,800,905.1296750573256
2016-05-31,114.74226379394533,115.52017744678562,113.96435014110502,115.13122062036548,68550000,0.4357592254741481,7.77667411009971,850,892.3131921806059
2016-06-30,123.6882781982422,123.6882781982422,121.35453710016216,121.35453710016216,26926000,0.4042420246149936,8.180916134714703,900,1011.8834307870804
2016-07-31,134.19772338867188,134.19772338867188,132.17667333763765,132.98509335805136,36212000,0.3725845620732839,8.553500696787987,950,1147.8603205123663
2016-08-31,143.09031677246094,143.09031677246094,141.06926710053352,141.473477034919,34188000,0.3494296548347775,8.902930351622764,1000,1273.9231242168585
2016-09-30,140.66510009765625,142.2819403286638,139.85667998215249,142.2819403286638,22692000,0.3554541955701,9.258384547192865,1050,1302.3315890734782
2016-10-31,150.3661346435547,150.77034468291907,149.1535045254615,150.3661346435547,17742000,0.33252168195003345,9.590906229142899,1100,1442.1474974050084
2016-11-30,153.1956024169922,153.1956024169922,151.57876228594213,152.38718235146715,14290000,0.32638012587268683,9.917286355015586,1150,1519.2846574984294
2016-12-31,147.9408721923828,147.9408721923828,146.72824209244524,147.13245212575777,13908000,0.3379728621241318,10.255259217139717,1200,1517.1719931426226
2017-01-31,147.9408721923828,148.34508222569534,146.32403205913275,146.72824209244524,22630000,0.3379728621241318,10.59323207926385,1250,1567.1719931426228
2017-02-28,149.15350341796875,152.38718370887324,148.7492933816057,151.98297367251018,94089000,0.3352251127476797,10.928457192011528,1300,1630.0176771418166
2017-03-31,150.3661346435547,152.38718484037665,150.3661346435547,152.38718484037665,46186000,0.33252168195003345,11.260978873961562,1350,1693.2698655803292
2017-04-30,156.0251007080078,156.0251007080078,153.1956299697797,153.1956299697797,43748000,0.3204612576637408,11.581440131625303,1400,1806.9953628806013
2017-05-31,158.8545379638672,160.87558806518865,158.04611792333858,160.47137804492436,44119000,0.3147533626730445,11.896193494298348,1450,1889.764321065527
2017-06-30,167.34300231933594,167.34300231933594,165.32195156668695,165.72616171721677,27589000,0.29878751610172744,12.194981010400076,1500,2040.7447355076376
2017-07-31,174.59178161621094,174.59178161621094,172.9210468639027,173.33873055197975,19027000,0.28638232302314437,12.48136333342322,1550,2179.1434613816095
2017-08-31,177.097900390625,178.76863529997053,177.097900390625,177.51558411796137,19704000,0.2823297164433624,12.763693049866582,1600,2260.4232403617843
2017-09-30,180.8570098876953,181.69237713890868,179.60395901087526,179.60395901087526,17805405,0.2764614986781431,13.040154548544725,1650,2358.4033601232286
2017-10-31,184.19851684570312,184.19851684570312,182.52778199903008,183.3631494223666,27983551,0.2714462681688328,13.311600816713558,1700,2451.977127280688
2017-11-30,202.5765686035156,204.6649868365416,201.74120131030529,203.411935896726,20389054,0.24682025342161057,13.558421070135168,1750,2746.6184160695884
2017-12-31,192.9698638916016,195.05828233198685,190.04607807506213,190.88144545121625,37446265,0.25910781606855915,13.817528886203727,1800,2666.3666684890063
2018-01-31,194.22293090820312,194.22293090820312,192.96987974105343,193.38756346343663,18055269,0.2574361315947386,14.074965017798466,1850,2733.680958187247
2018-02-28,216.7778167724609,218.0308677364636,214.6893984991232,215.1070821537907,30559457,0.23065090674144992,14.305615924539916,1900,3101.140187707113
2018-03-31,202.9942626953125,204.6649973677019,202.1588953591178,203.8296300315072,39719984,0.2463123801437103,14.551928304683626,1950,2953.9579570043015
2018-04-30,205.9180450439453,208.00646335067904,204.66499405990507,207.58877968933228,17696003,0.24281504804170717,14.794743352725334,2000,3046.5046281201057
2018-05-31,186.2869110107422,190.04606392351505,185.86922735376743,189.62838026654023,38167942,0.26840318371652405,15.063146536441858,2050,2806.067038375914
2018-06-30,187.12228393554688,189.21070228304183,187.12228393554688,187.53996760504583,27617994,0.2672049472056583,15.330351483647515,2100,2868.6503831548225
2018-07-31,185.28411865234372,189.61318684515552,185.28411865234372,189.18028002587437,32449442,0.26985583202528585,15.600207315672801,2150,2890.47066327828
2018-08-31,214.72171020507807,214.72171020507807,213.4229901836765,213.855896857477,29136161,0.23285954621097985,15.83306686188378,2200,3399.703194375034
2018-09-30,222.51409912109372,225.11153996686528,222.0811923134652,224.2457263516081,26720905,0.22470486228735398,16.057771724171136,2250,3573.0806090961123
2018-10-31,227.70895385742188,228.5747673701877,225.9773268318901,226.843140344656,22254380,0.2195785416119697,16.277350265783106,2300,3706.498400592299
2018-11-30,203.89907836914065,205.19779861353004,201.7345446284916,204.3319851172704,41974797,0.24521935263228395,16.52256961841539,2350,3368.9367174848617
2018-12-31,203.46617126464844,203.46617126464844,200.0029172856757,200.0029172856757,45333986,0.24574109636616204,16.768310714781553,2400,3411.783979712583
2019-01-31,190.0460968017578,196.10679237174557,189.61318997533013,196.10679237174557,32900482,0.2630940642372484,17.0314047790188,2450,3236.7520013033277
2019-02-28,197.40548706054688,198.2713006002861,196.106766750938,197.40548706054688,78307106,0.2532857659861518,17.284690545004953,2500,3412.092755727532
2019-03-31,203.89907836914065,207.3623323541791,203.033264872881,207.3623323541791,39655513,0.24521935263228395,17.529909897637236,2550,3574.332472022309
2019-04-30,212.5572509765625,217.3192260493572,212.12434415176295,217.3192260493572,35330656,0.2352307426365484,17.765140640273785,2600,3776.109457708605
2019-05-31,224.2456817626953,227.27602881354252,223.8127750411457,226.41021537044332,27091394,0.2229697339407934,17.98811037421458,2650,4033.7560744883604
2019-06-30,206.06362915039065,206.49653593432004,200.86874774323792,203.89909523074368,31054092,0.24264349903062557,18.230753873245202,2700,3756.6953052684476
2019-07-31,222.3116149902344,223.65353620747925,219.18046548332967,219.62777255574463,66307875,0.22490952621704619,18.45566339946225,2750,4102.908336050612
2019-08-31,229.46849060058597,230.3631045990288,228.57387660214312,230.3631045990288,30017526,0.21789483980626453,18.673558239268512,2800,4284.993223307081
2019-09-30,230.3631134033203,230.81042041963744,229.0211923543689,230.81042041963744,14614854,0.21704863795819548,18.89060687722671,2850,4351.699014316119
2019-10-31,252.38243103027344,252.8331139428275,246.0728702545166,246.0728702545166,71743890,0.1981120468484689,19.088718924075177,2900,4817.657287311678
2019-11-30,269.50836181640625,269.9590446956979,267.254947419948,269.9590446956979,30121678,0.18552300070771408,19.274241924782892,2950,5194.569366401334
2019-12-31,277.1700439453125,277.6207269435976,276.2686779487424,276.71936094702744,24016807,0.18039467500992037,19.454636599792813,3000,5392.242481304659
2020-01-31,307.7966613769531,307.7966613769531,301.8949554803449,301.8949554803449,31754120,0.16244490689509425,19.617081506687907,3050,6038.072193718107
2020-02-29,286.0057678222656,287.3677000499907,283.28190336681547,286.0057678222656,59560849,0.17482164916013798,19.791903155848043,3100,5660.598458752242
2020-03-31,282.3739624023437,287.82169158052403,279.65009781325364,279.65009781325364,79912942,0.17707015042965238,19.968973306277697,3150,5638.718117600263
2020-04-30,248.9029693603516,253.4868177831941,248.9029693603516,253.4868177831941,44515034,0.20088149260932292,20.16985479888702,3200,5020.336751010116
2020-05-31,270.44708251953125,271.8222371764102,269.5303127482786,269.98869763390496,71581861,0.1848790511407683,20.354733850027788,3250,5504.878385201561
2020-06-30,270.90557861328125,271.8223487608727,269.0720383180983,269.53042339189403,35811214,0.18456615126178405,20.539300001289572,3300,5564.21095116112
2020-07-31,293.40301513671875,293.86506712906004,290.16865119032974,291.0927551750123,29532342,0.17041406332072356,20.709714064610296,3350,6076.2925491759715
2020-08-31,384.42724609375,391.8200777493991,383.5031421367939,388.58571390005255,76429571,0.1300636219416314,20.839777686551926,3400,8011.378345247137
2020-09-30,401.98529052734375,401.98529052734375,395.5165617142601,397.3647699465697,37429577,0.12438266070484216,20.96416034725677,3450,8427.284087853832
2020-10-31,401.8685607910156,406.979028038069,400.939384927915,406.979028038069,32945832,0.12441878981919559,21.088579137075964,3500,8474.836946944157
2020-11-30,404.6561279296875,404.6561279296875,397.68730827533005,402.3331880449017,33477443,0.12356170226758047,21.212140839343544,3550,8583.62277714795
2020-12-31,455.2962036132813,455.2962036132813,449.2565600959622,454.8316156504105,37018651,0.10981861830429167,21.321959457647836,3600,9707.807194663357
2021-01-31,500.4819946289063,504.2169348873309,493.0121141120569,494.8795842412693,38770328,0.09990369391225279,21.42186315156009,3650,10721.256798760262
2021-02-28,570.51220703125,571.4459422309739,548.1025622378785,555.572443835669,67462398,0.0876405436794821,21.50950369523957,3700,12271.434425317953
2021-03-31,568.644775390625,580.7833338143986,568.644775390625,579.8495985510315,54041533,0.08792835556372251,21.59743205080329,3750,12281.266897543323
2021-04-30,564.410400390625,564.410400390625,556.9099299535403,560.6601651720827,43091157,0.08858802028700269,21.686020071090294,3800,12239.815271203202
2021-05-31,551.2845458984375,559.7225746621891,551.2845458984375,557.8474571591332,41762441,0.09069726400277406,21.776717335093068,3850,12005.167727235414
2021-06-30,560.6602172851562,561.5977761769375,557.8475406098127,560.6602172851562,17818326,0.08918057400632298,21.86589790909939,3900,12259.33907285071
2021-07-31,558.279296875,562.0450931439714,556.3963987405143,561.1036440767285,18250994,0.08956090666424106,21.95545881576363,3950,12257.27811023254
2021-08-31,555.455078125,555.455078125,546.0405852754237,548.8649331302967,23482491,0.09001628028819275,22.045475096051824,4000,12245.271091780207
2021-09-30,577.1082763671875,578.049725431408,572.4010310460848,578.049725431408,30092045,0.0866388545226603,22.132113950574485,4050,12772.626134378226
2021-10-31,542.8511962890625,547.5798652462843,540.0139949147294,547.5798652462843,36704493,0.09210627210882212,22.224220222683307,4100,12064.444534475208
2021-11-30,557.98291015625,560.8201113943326,557.98291015625,558.9286439022775,16089351,0.08960847920234452,22.31382870188565,4150,12450.735075806213
2021-12-31,567.4403076171875,570.2775091552735,561.7659045410156,563.6573722330729,21403404,0.08811499523176546,22.401943697117417,4200,12711.765822715222
2022-01-31,599.505859375,600.4559479001585,587.1547085479398,588.1047970730983,69089158,0.08340202054426334,22.48534571766168,4250,13480.096507810742
2022-02-28,603.30615234375,611.8569482037402,599.5057986281988,611.8569482037402,56836469,0.08287666188345308,22.568222379545134,4300,13615.547409041485
2022-03-31,573.8534545898438,579.5539855957031,569.1030120849609,569.1030120849609,66720867,0.08713025877963394,22.655352638324768,4350,13000.852376453799
2022-04-30,562.37353515625,562.37353515625,557.599566266978,558.5543600448323,29732696,0.08890887795085875,22.74426151627563,4400,12790.770753426175
2022-05-31,506.99554443359375,515.5886892545021,506.040750564604,513.6791015165225,26317509,0.09862019607264813,22.842881712348277,4450,11581.239250184197
2022-06-30,524.181884765625,529.9106485335553,523.2270908043033,525.1366787269467,29155176,0.09538673779685512,22.93826845014513,4500,12023.824789456947
2022-07-31,435.3511047363281,455.0307026351037,434.391124351022,452.6307516718384,61744377,0.1148498291517663,23.053118279296896,4550,10036.200510509143
2022-08-31,483.8301086425781,487.6700301397414,479.9901871454148,485.7500693911598,24117969,0.10334205975787404,23.15646033905477,4600,11203.792721622422
2022-09-30,470.8704223632813,475.6703247319182,470.3904321264176,475.1903344950545,39168672,0.1061863256329668,23.262646664687736,4650,10953.692260289292
2022-10-31,402.6184692382813,409.85980861307047,402.135713279962,404.0667371132391,36044395,0.12418705007397102,23.386833714761707,4700,9415.971190567587
2022-11-30,377.99798583984375,379.446253984824,372.6876693082495,375.1014495498832,41426496,0.1322758371024358,23.519109551864144,4750,8890.176039351276
2022-12-31,481.3077087402344,490.480072296969,481.3077087402344,488.5490483902881,41746878,0.10388364676491271,23.622993198629057,4800,11369.928730018291
2023-01-31,439.89453125,440.3800660527042,430.1838351959161,433.0970440121413,14885824,0.11366360899718506,23.736656807626243,4850,10441.625519832867
2023-02-28,514.6668090820312,517.5800174353258,506.8982534732459,516.6089479842276,33710990,0.09715023218454844,23.833807039810793,4900,12266.469417456274
2023-03-31,506.8983459472656,506.8983459472656,489.4190926387392,489.4190926387392,39560848,0.09863910663697781,23.93244614644777,4950,12131.317366106387
2023-04-30,517.451416015625,518.4277394420695,513.5461223098467,517.451416015625,25423363,0.09662742907343826,24.02907357552121,5000,12433.878147197087
2023-05-31,489.1380310058594,490.11435442104073,484.7445756375433,488.161707590678,15325791,0.1022206347299972,24.131294210251205,5050,11803.53373562537
2023-06-30,537.9541625976562,540.8831326299484,536.9778392535588,536.9778392535588,24477529,0.09294472183013058,24.224238932081334,5100,13031.530169273357
2023-07-31,567.938232421875,568.9191274692357,564.9955472797927,566.9573373745143,14785585,0.08803774274322683,24.31227667482456,5150,13807.87144085144
2023-08-31,556.1675415039062,557.1484366388338,553.2248560991237,554.2057512340511,16259643,0.08990096736820954,24.40217764219277,5200,13571.69914659994
2023-09-30,537.530517578125,542.4349931034728,532.6260420527772,532.6260420527772,13669766,0.09301797454268812,24.495195616735458,5250,13166.91517804123
2023-10-31,525.732421875,526.7187866439963,520.8005980300188,522.7733275680113,25427911,0.09510541469304355,24.590301031428503,5300,12927.918515888217
2023-11-30,520.800537109375,525.7323603774562,519.8141724557587,525.7323603774562,13603347,0.09600604538067006,24.68630707680917,5350,12856.641984849182
2023-12-31,571.1051635742188,571.1051635742188,565.1869753506517,565.1869753506517,28051165,0.08754954987112838,24.7738566266803,5400,14148.477441144496
2024-01-31,587.9713134765625,587.9713134765625,584.00523379038,584.9967537119256,26059058,0.08503816232863388,24.858894789008932,5450,14616.317020669258
2024-02-29,622.6744995117188,622.6744995117188,613.750820378589,619.6999398006755,44946369,0.08029877574753484,24.93919356475647,5500,15528.999871160611
2024-03-31,683.1572265625,691.0893859420356,682.165706640058,691.0893859420356,23390635,0.0731895939264073,25.012383158682876,5550,17087.390308404378
2024-04-30,767.035400390625,779.9853487089083,766.0392505199878,779.9853487089083,21041261,0.06518603962025313,25.07756919830313,5600,19235.383330844048
2024-05-31,769.0276489257812,785.9621955990174,769.0276489257812,785.9621955990174,40527228,0.06501716819914428,25.142586366502275,5650,19335.344081344647
2024-06-30,842.7427368164062,849.7157854661874,833.7773885524019,835.7696881666251,28345488,0.059330087125856336,25.201916453628133,5700,21238.73204514899
2024-07-31,968.0,977.0,965.0,968.0,19935737,0.05165289256198347,25.253569346190115,5750,24445.455127112033
2024-08-31,960.0,969.0,948.0,969.0,47382270,0.052083333333333336,25.305652679523448,5800,24293.42657234251
2024-09-30,948.0,955.0,943.0,950.0,18646835,0.052742616033755275,25.3583952955572,5850,24039.758740188227
2024-10-31,972.0,977.0,967.0,967.0,26760355,0.051440329218107,25.409835624775308,5900,24698.3602272816
2024-11-30,1025.0,1030.0,996.0,996.0,54480255,0.04878048780487805,25.458616112580184,5950,26095.08151539469
2024-12-31,1035.0,1040.0,1015.0,1020.0,31168404,0.04830917874396135,25.506925291324144,6000,26399.66767652049
2025-01-31,1065.0,1075.0,1055.0,1070.0,43177098,0.046948356807511735,25.553873648131656,6050,27214.875435260215
2025-02-28,1070.0,1075.0,1060.0,1065.0,97946226,0.04672897196261682,25.60060262009427,6100,27392.64480350087
2025-03-31,1020.0,1020.0,1000.0,1000.0,65621663,0.049019607843137254,25.64962222793741,6150,26162.614672496158
2025-04-30,944.0,946.0,925.0,929.0,32197752,0.05296610169491525,25.702588329632327,6200,24263.243383172918
